OTU_ID	baseMean	estimate	stderror	statistic	p.value	p.adjusted	TemporalEnrichment	VC	VC.Status	ClstrComp	Order	Family	Genus	HostPhylum	HostClass	HostOrder	HostFamily	HostGenus
biochar_3313	985.712619133714	4.75855177875579	1.55116166957767	3.06773424852057	0.00215688338047109	0.0043460906263171	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3315	67.9058459395	12.6004804936807	3.15371990649012	3.99543423870645	6.45757807311607e-05	0.000157603266833971	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_332	1658.49207040329	12.163218226548	1.53937040475631	7.90142397759913	2.75735005483352e-15	1.65106102473634e-14	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3321	165.339077540638	8.35862955731515	3.04836642452261	2.74200289377094	0.0061065803628279	0.0115272908189183	Apr	772_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3328	70.3006871217884	-24.0156318938721	3.13254084239336	-7.6665024024151	1.76749855588484e-14	9.55806348867887e-14	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_333	264.967731417634	-25.9916287578993	3.13252874533532	-8.29733128438285	1.06476155463384e-16	7.79595217476957e-16	Aug	457_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3330	602.034537069833	-12.6787709099475	1.06695070987966	-11.8831833490954	1.44747938127192e-32	5.28598025901524e-31	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3335	172.257841635159	8.7400623614082	3.05082899109601	2.86481555895676	0.00417252193364045	0.00800929258903858	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_334	1569.2843384569	-12.6158158641409	3.0476164367978	-4.13956812668875	3.47960258510951e-05	8.79714909978969e-05	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3341	114.944511979587	23.2175441752021	3.13806709319009	7.39867679234342	1.37548179500488e-13	6.64816200919025e-13	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3342	143.689528392381	29.9000851283219	2.70784247275226	11.0420326991664	2.39551709417716e-28	7.08593956457605e-27	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3348	2249.52444835145	-2.17376646151014	0.340700885775142	-6.3802782800653	1.76766478180001e-10	7.05634605204378e-10	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_335	3399.70136388322	-6.42247306953547	2.26173501715663	-2.8396222461151	0.00451669852431736	0.00865310507443702	Aug	305_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3350	4611.32859018015	1.45242206150791	0.324954782527122	4.46961281878252	7.83613177774294e-06	2.11682902269987e-05	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3359	7825.36168427054	-1.91133488220481	0.294256663119732	-6.49546848639108	8.27754139803898e-11	3.35870609813433e-10	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3362	88.8681757953823	-10.2830767284154	3.1380872074318	-3.27686136448419	0.00104967895578653	0.00220209244767131	Aug	84_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3363	669.207065588277	5.43615751370005	1.50091590132534	3.62189347777568	0.000292454551480724	0.00066188260388675	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3365	80.4867307127618	25.1439939151999	3.13808383382255	8.01253097326327	1.12371524636322e-15	7.04226631089495e-15	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3369	67.536087308476	-14.5069053326424	3.1447019111581	-4.61312574052525	3.96658172876221e-06	1.13473392201921e-05	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_337	2315.70725236341	14.0144003276095	1.67754711414704	8.35410237329472	6.59321482415332e-17	5.06564401294689e-16	Apr	422_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3371	65.7718799616032	22.2752261193024	3.15372010287965	7.06315887036487	1.62759454595683e-12	7.2725448141092e-12	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_338	2557.63482915805	-3.97722505960313	1.35029900951505	-2.94544025551164	0.00322495422681429	0.0063008022476332	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3383	735.944519217481	2.66728703331666	1.1113029605947	2.40014391025226	0.016388627357185	0.0293270173760153	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3385	827.512425777827	2.27125470612214	0.772921403862461	2.93853255295063	0.0032977002504904	0.00642172306843358	Apr	85_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3386	99.2921712323207	24.6776886843945	3.12294825463127	7.90204853628232	2.74356537086966e-15	1.6461392225218e-14	Apr	545_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_339	971.723106679219	29.6226124727176	3.12919273178461	9.46653498578963	2.8928058912449e-21	3.53591728359604e-20	Apr	485_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3394	134.015404093239	9.23283057993842	3.05259707079101	3.0245821396749	0.00248976853597586	0.00497617251987607	Apr	84_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_34	3557.77856357771	14.4897374470624	3.14830839545097	4.6023882120312	4.17673752828878e-06	1.18910390843871e-05	Apr	412_0	Clustered	both	Caudovirales	Siphoviridae	Unassigned	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Achromobacter
biochar_3405	341.797944262125	12.9547657804027	1.68346723342729	7.69528834489321	1.41175442309248e-14	7.70474092898074e-14	Apr	581_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3407	638.348547985017	-3.10276807677364	1.03337932467309	-3.00254514745126	0.00267732257887028	0.00531868380678192	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3410	215.834589142454	6.281814379693	2.51551090382381	2.49723202159214	0.0125167029590078	0.0227004336926702	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3412	430.718463241916	-11.9250943522128	1.15262004005957	-10.3460758426484	4.35991501055959e-25	1.05710070501928e-23	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3417	95.8952374021269	22.0868260691698	3.13807034322036	7.03834638917106	1.94534600481211e-12	8.61427167999135e-12	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3419	63.2444463160886	24.4850044610068	3.15362269122763	7.76408811653857	8.22347135144232e-15	4.63333871572693e-14	Apr	323_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3420	157.534072680755	6.94899823212487	3.03019013708195	2.29325485126709	0.0218333368967972	0.0381922002014938	Apr	681_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3421	131.164460610999	10.1693160070641	3.06034387922906	3.32293245738969	0.000890764797503749	0.00189151634674522	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3422	760.568846142255	1.10620980651518	0.328510525579912	3.36734965968719	0.000758943943400201	0.00162325103729414	Apr	809_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3427	185.44822709744	10.7467499081722	2.83740526718975	3.7875272991285	0.000152153971991323	0.000356633477932119	Apr	568_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3430	103.284531827319	26.5938044399451	3.13806344023817	8.47459108026404	2.35906706573219e-17	1.93836677234329e-16	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3433	186.756405468978	-6.67246933854501	3.04361844318275	-2.19228180637765	0.0283591646265571	0.0483495152538074	Aug	724_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3434	72.4172099483717	28.8662958407712	3.14469906754874	9.17935078070035	4.33698226051096e-20	4.6481135965911e-19	Apr	612_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3437	892.454847848803	-12.9238577086586	1.65970679322873	-7.78683184366381	6.8710300465374e-15	3.90855901493416e-14	Aug	207_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3446	50.0737177723618	-14.3195724334172	3.14470630463967	-4.55354842272241	5.27485228477858e-06	1.47755805477036e-05	Aug	259_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_345	793.936157103785	-10.9699527278687	2.480675952549	-4.42216272407392	9.77178155684793e-06	2.61583075521775e-05	Aug	457_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3455	2445.23420546608	1.20671677556145	0.293193686504432	4.11576657720155	3.85894696090904e-05	9.69818616004159e-05	Apr	85_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_346	15074.3256069789	0.599147310034281	0.229874810025505	2.60640698286082	0.00914976719512545	0.0168945139595388	Apr	219_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3463	1878.37896913213	-13.3169027477211	3.05298771240312	-4.36192477736468	1.28923199171406e-05	3.41104492977655e-05	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3466	65.3146015377682	17.5449831180957	3.15372014674733	5.5632656994601	2.64772281352406e-08	9.27957829668742e-08	Apr	725_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_347	1221.57700644073	13.5017935450063	1.08615430631323	12.4308244846314	1.77791096278047e-35	7.96827367864336e-34	Apr	422_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3474	423.189004332931	3.42210761575633	1.32697016592865	2.57888813450561	0.00991188789311421	0.0182221034107097	Apr	602_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3478	211.46015037682	10.6565590401555	2.05842289013356	5.17705039680357	2.25421339684764e-07	7.2908403439791e-07	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3486	85.3192360593889	25.483653564062	3.12574208070485	8.15283312125214	3.55496015804989e-16	2.41737290747392e-15	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3496	638.116454435073	0.569294059389919	0.261459540850347	2.17736961343388	0.0294530009887415	0.0499839225041294	Apr	557_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3498	153.628060052053	29.944823152345	3.11062915987316	9.62661301405855	6.17306882261863e-22	1.08640705192191e-20	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3511	1528.90829359121	-14.0770676240096	0.971888732173214	-14.4842379153139	1.52403575115929e-47	2.04913534178599e-45	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_352	2155.66359795065	-1.4261735146495	0.475505787798211	-2.99927687789727	0.00270621255513075	0.00536526591023911	Aug	224_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3523	164.490318053598	11.3975277628816	3.06388182623663	3.71996323920925	0.000199251777031976	0.000461178995665559	Apr	528_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3528	182.689549605749	-10.1217200522085	2.84115079013867	-3.56254236393924	0.000367280615972981	0.000822419426228674	Aug	44_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3534	1080.50638400045	3.38552355506652	1.10281933112421	3.06988049585179	0.00214144437565021	0.00432381738100567	Apr	812_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_354	1212.10480013655	5.10704146032309	1.57654942600211	3.23937922661503	0.00119790185995685	0.00249183804623936	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3544	39.4768952333523	-14.1768279834501	3.14471074178256	-4.50815008041538	6.53953128354155e-06	1.79609410740166e-05	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3546	180.793922038286	10.5744054685865	2.09388730543549	5.05013113224222	4.41506879166715e-07	1.40276836581648e-06	Apr	204_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3549	57.2360160500163	18.0536143066562	3.15372101864674	5.72454386418842	1.03712009901758e-08	3.70507397692514e-08	Apr	483_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_355	336.341529750544	29.7593416108617	3.11718853934688	9.54685327346189	1.33695450944499e-21	1.88856066430221e-20	Apr	446_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3551	252.842536825549	-23.8848207089091	3.1185622420661	-7.65892063551855	1.87502217607527e-14	1.01210138628296e-13	Aug	715_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_356	3513.76085057638	-2.73707738331581	1.17037050617317	-2.33864179666096	0.0193539797460375	0.034219409497178	Aug	814_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3561	204.247339560806	9.88904679859628	2.60760349059551	3.79238900172582	0.000149204947597476	0.000350554594911305	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3567	1734.4672172801	-0.949229662949313	0.357863243291762	-2.65249276292792	0.00798998407290889	0.01487374001741	Aug	86_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3571	268.448636210798	11.3198892310084	1.29304430994485	8.75444804477832	2.05104757738073e-18	1.85535129476825e-17	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3575	357.553778310329	12.9613993296505	2.60012787058639	4.98490842557191	6.1991166120538e-07	1.94247742992109e-06	Apr	62_0	Clustered	both	Caudovirales	Podoviridae	Unassigned	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax
biochar_3584	599.386119184612	3.56131726442986	1.09595512479895	3.24951011573872	0.0011560396655285	0.00241058509126277	Apr	815_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3587	245.000591352317	-14.5983319900088	3.13806010649216	-4.65202433815946	3.28692273641232e-06	9.49012167726604e-06	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3590	259.360597570646	12.5025065149381	1.7800483646164	7.02368922297927	2.16085161936286e-12	9.52578105823448e-12	Apr	553_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3592	532.651779524033	-30	2.50144565765808	-11.9930648535802	3.86341027563337e-33	1.44657817662323e-31	Aug	724_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3593	56.1324551195149	-16.6092712331668	3.10307591642303	-5.35251849471753	8.67384345120386e-08	2.92223564107757e-07	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3596	643.073988457018	-3.95574297448943	1.28898012722453	-3.06889368652026	0.00214853034918962	0.00433221047914308	Aug	97_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3598	177.803373548907	28.117900559379	3.14469164628397	8.94138558628012	3.84320868222269e-19	3.81483600067608e-18	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3601	153.759521480393	-10.7283565165153	1.48365862777815	-7.23101414007987	4.79400427439555e-13	2.22616399429545e-12	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3605	112.515759425601	26.1050235638684	3.1380655983413	8.31882659740028	8.88384081358579e-17	6.56960028164669e-16	Apr	747_0	Clustered	both	Caudovirales	Siphoviridae	Unassigned	Bacteroidetes	Flavobacteriia	Flavobacteriales	[Weeksellaceae]	Riemerella
biochar_3611	518.852072313668	3.62442037633526	1.34994926457486	2.68485673606163	0.00725609016765318	0.0136103454127572	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3612	124.615854092439	-30	3.09951818391382	-9.67892369714005	3.70596789149465e-22	7.33886314006554e-21	Aug	486_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3618	146.005319772595	10.2834113881706	3.08720796054327	3.33097462807818	0.00086542489937544	0.00184299989370234	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3623	95.968279864095	27.6268819086455	3.11719929865503	8.86272556283636	7.80816215550995e-19	7.42654136848824e-18	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3627	1187.64313555969	2.37756223310864	0.986505347785177	2.41008549872188	0.0159487824977685	0.0286091562331105	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3629	126.515588373866	-9.81238919200144	2.82544598160498	-3.47286384375594	0.000514936516772617	0.00113416397365108	Aug	544_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_363	986.821800411253	13.2742684330167	0.996500281273179	13.3208877934855	1.75013864224858e-40	1.20393258227239e-38	Apr	178_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3630	37.5269359068165	-23.4575068177139	3.15362318755449	-7.43827192490434	1.02010910203705e-13	5.02913787304265e-13	Aug	97_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3635	943.301707023207	-29.9245337591934	3.1225567613889	-9.58334340922696	9.39532167333802e-22	1.43254440771824e-20	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3639	94.6855174266511	30	3.1099839558619	9.64635201524242	5.09355035541725e-22	9.5392571812289e-21	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3640	267.724520758648	11.3542130334263	1.28234168160382	8.85428056836271	8.42252839682486e-19	7.98520480698972e-18	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_365	1071.25126663007	13.3048211016079	0.982159865458787	13.5464923476515	8.31075443903792e-42	6.30338759760876e-40	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3653	977.833769646149	1.48967251884082	0.330739060539281	4.50407193033645	6.66636258396255e-06	1.8292301042079e-05	Apr	604_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3657	179.927465559712	10.9138431846156	2.8313032394792	3.8547065649609	0.000115868517927723	0.000275957388108055	Apr	812_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_366	774.680032812141	10.4867201138234	2.06318382464284	5.08278515397858	3.71940326913037e-07	1.1855597920353e-06	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3660	44.5906900544815	23.4892642807354	3.14469817320471	7.46948132602434	8.0511533009703e-14	4.05022303814118e-13	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3662	536.940113989081	17.4679869276674	3.07888713703872	5.67347426202449	1.39930132986458e-08	4.96298960880028e-08	Apr	817_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3664	98.0100088419719	22.2833149882607	3.15371801902212	7.06572840496695	1.59775644726481e-12	7.15002053102769e-12	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3669	113.250005927799	-7.93343397639907	3.04560240282681	-2.60488170387427	0.00919059856276854	0.0169593203672298	Aug	492_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3678	72.4795901557365	29.6427779541282	3.11844819903591	9.50561819923528	1.98863280083404e-21	2.47158648103659e-20	Apr	439_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_368	14617.5445942272	-0.52007993186241	0.226205809429996	-2.29914489452297	0.0214967129185573	0.0376701876854813	Aug	239_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3683	133.318602236841	10.5144723247132	3.05497576617894	3.44175310361443	0.000577957500140535	0.00126169615159831	Apr	804_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3688	428.408781536604	9.30283085387106	1.79696715870524	5.17696208792929	2.25528022810713e-07	7.2908403439791e-07	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3692	170.821729661509	10.7364599533715	1.42551767638223	7.53162176187057	5.01139486210736e-14	2.57803582645454e-13	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3700	24602.3027109411	0.818027621016621	0.230608669805191	3.54725441028587	0.000389268490753381	0.000870995609416416	Apr	592_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3701	377.553414575059	-9.01886208699849	1.83784229476995	-4.90731011723038	9.23339757423954e-07	2.82444571092043e-06	Aug	567_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3702	8787.78651146489	-5.24032586306661	1.61488774293271	-3.24500937356174	0.00117446757563724	0.00244481005540814	Aug	44_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3703	510.299396917631	-11.4346537234853	2.10756665723524	-5.4255241153253	5.77847271649824e-08	1.97375546136279e-07	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3714	132.833409291809	-14.9703037716727	3.14469536313757	-4.76049411563232	1.93119565278717e-06	5.72966573815892e-06	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_372	647.522630620272	30	2.74309279715985	10.936560378512	7.70685951069459e-28	2.19200869544563e-26	Apr	593_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3724	86.9913249288167	-14.5463310718467	3.12926115385179	-4.6484874085826	3.34378029179022e-06	9.63086864957691e-06	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3727	342.621072946525	7.89193519339248	1.81948670816009	4.33745141308176	1.44144385033091e-05	3.79340828227655e-05	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3730	61.3029889053365	25.227833459882	3.12575220451035	8.07096398219894	6.97452913119373e-16	4.51436699563918e-15	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3731	37.0944872215907	-23.4695387241786	3.15362324369367	-7.44208705688318	9.91068711100431e-14	4.89412562176139e-13	Aug	270_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3735	352.435766394378	9.65355554887066	2.32052525994246	4.16007346074312	3.1814524959438e-05	8.08482515721801e-05	Apr	44_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3738	91.7389031404593	29.9343989088481	3.13783217001161	9.53983428270394	1.43060734473257e-21	1.93799303845969e-20	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3739	214.98880664584	8.52245276757771	2.23054103314662	3.82080071199367	0.000133019107515401	0.000314524796187496	Apr	99_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3740	62.2911306166043	-24.914426395232	3.13784716237623	-7.93997448121875	2.02222854672296e-15	1.23335093633124e-14	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3741	208.419948173491	5.99881779832101	1.84559472632899	3.25034402880695	0.00115265476303982	0.00240617698593634	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3746	107.106951219141	8.05272931525124	3.05100752460517	2.63936724190588	0.00830609485169758	0.0154427583729236	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3748	54.5088740993572	29.9904235366845	3.14470254248297	9.53680773667226	1.4729658039251e-21	1.93799303845969e-20	Apr	183_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3749	55.9803318287823	24.3716345734123	3.1536232202743	7.72813772321617	1.09131244583988e-14	6.01136352848112e-14	Apr	193_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3754	329.48709614742	-11.6678415923146	1.26844222200081	-9.19855976877693	3.62779350184044e-20	3.9307740580381e-19	Aug	305_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3759	211.237251913526	-11.1493236682017	1.37289948817028	-8.12100504390224	4.62338816334172e-16	3.05267459534929e-15	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3772	325.845986124757	4.32331399482475	1.94170769829897	2.22655243042615	0.0259772011930694	0.0446487862458451	Apr	85_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3775	242.966496780457	-6.41085777140383	1.89988404987406	-3.37434159301921	0.000739924876072859	0.00158601288653878	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3778	271.444917776775	3.937683382541	1.3655280770863	2.88363414023902	0.00393115180204464	0.00756561290204818	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
