OTU_ID	baseMean	estimate	stderror	statistic	p.value	p.adjusted	SpatialEnrichment	TemporalEnrichment	VC	VC.Status	ClstrComp	Order	Family	Genus	HostPhylum	HostClass	HostOrder	HostFamily	HostGenus
biochar_3799	60.7429991441585	-21.0298337263946	1.57232037089165	-13.3750310151288	8.46183950933294e-41	8.93932902450244e-39	West-Enriched	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_38	6175.58831749674	9.41423002369223	1.50742599666093	6.24523528488001	4.23162634479847e-10	3.64931508102446e-09	East-Enriched	NS	284_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_380	1137.85042380874	-3.86016075336876	1.49509551763838	-2.58188236659702	0.00982630719047446	0.0297809597022781	West-Enriched	Apr	540_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3809	52.9094871842094	6.15766891706606	1.57232165273261	3.91629085967517	8.99217521922649e-05	0.000373579414304381	East-Enriched	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3810	246.452103568947	2.9688269965057	1.04983736597588	2.82789229334205	0.00468555679605362	0.0150161180961285	East-Enriched	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3811	116.670723967013	5.60515996520311	1.5627084507204	3.58682386507806	0.000334730258290242	0.00124544918744973	East-Enriched	Apr	200_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3814	261.284107754848	5.74999340881747	1.04351121430582	5.51023633477917	3.58352224533447e-08	2.51782869399035e-07	East-Enriched	NS		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3820	31.0309480496099	-12.3421007557701	1.57232124999179	-7.84960500650522	4.17349614216481e-15	6.36350597346573e-14	West-Enriched	Apr	228_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3822	136.348762227179	5.2768096956969	1.29556078839663	4.0729927479724	4.64128700647532e-05	0.000225433940314516	East-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3828	515.943596584503	-2.66204135581844	0.945578672040971	-2.81525105687145	0.00487391417747459	0.0155069877310764	West-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3831	637.716424353928	7.4352188623387	0.85730731239008	8.67275801207167	4.21777675820185e-18	1.01432387404561e-16	East-Enriched	Aug	84_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3834	126.365989368367	4.87682275566988	1.52345031050667	3.2011695570484	0.00136870964531756	0.00474079991902733	East-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3836	154.155105636666	7.16971571798013	1.31901780455351	5.43564741372623	5.4597824392067e-08	3.78220994266356e-07	East-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3837	270.497094757217	-5.12611776558106	1.35074308814377	-3.7950353480065	0.000147622422510087	0.000579903221493808	West-Enriched	NS	604_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3838	49.1574305622643	6.23448311268582	1.5662508039678	3.98051391060226	6.87664403160407e-05	0.000296950555408538	East-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3849	58.455425180243	6.26091740849666	1.56624821426417	3.99739795485614	6.40425845242969e-05	0.000284148217818614	East-Enriched	Apr	450_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_385	9699.57983042277	0.746477826587843	0.120327766270616	6.20370384761422	5.51495241196732e-10	4.66092263845696e-09	East-Enriched	Apr	236_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3850	64.1033138099236	6.1890492296317	1.57232024858689	3.93625232212971	8.27639535623098e-05	0.000347749679882546	East-Enriched	Aug	451_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3858	1721.3233426482	-0.507928960681015	0.138833527194817	-3.65854682902545	0.000253649397938405	0.000958231058878418	West-Enriched	Aug	97_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_386	249.378741813544	-17.6134692250588	1.57677920269992	-11.1705362392523	5.68367081534476e-29	2.66861877329997e-27	West-Enriched	Aug	729_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3860	64.3207060548609	9.37892595604337	1.55859100912798	6.01756708534511	1.77057946051022e-09	1.38922388440033e-08	East-Enriched	Apr	586_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3861	41.2434401371243	6.24449692442462	1.57232392109229	3.97150793208475	7.14191222651675e-05	0.000307320284406502	East-Enriched	Apr	323_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3862	135.421159749762	5.12106604534216	1.2482823055169	4.10249029623277	4.08727002470368e-05	0.000201167133661789	East-Enriched	NS	342_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3864	40.7097316813335	9.78669194322662	1.57232089656723	6.22436041179218	4.8352441328804e-10	4.12180177091073e-09	East-Enriched	Apr	389_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3866	201.986881493237	-5.42054293025027	0.932040557160445	-5.8157801059264	6.03517599856439e-09	4.5195064819629e-08	West-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3868	78.9567411821796	6.30396707199836	1.56624456273481	4.02489318845011	5.70011815609915e-05	0.000267209976319196	East-Enriched	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3874	41.2434401371243	6.24449692442462	1.57232392109229	3.97150793208475	7.14191222651675e-05	0.000307320284406502	East-Enriched	Apr	620_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3875	424.113928937879	-5.24675561421845	1.19182430776682	-4.40228948178574	1.07114505833231e-05	6.10490767350092e-05	West-Enriched	NS	328_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_388	286.870428839939	-14.3886766070444	1.56899321994202	-9.17064294744124	4.70206082042477e-20	1.37709860463529e-18	West-Enriched	Apr	519_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_389	228.42671428205	-18.6665800264916	1.57335177727102	-11.864212629466	1.81602871184864e-32	1.16778541948876e-30	West-Enriched	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3901	263.698391555056	4.75265744509428	1.51800734760642	3.13085272781336	0.00174299544456807	0.0059604399133322	East-Enriched	NS	281_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3906	65.2539588780855	-8.78652711634064	1.57682859472415	-5.57227789103974	2.51429937591905e-08	1.78781191201167e-07	West-Enriched	Apr	247_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_392	1364.22103690554	-6.68357988631224	1.35231717812927	-4.94231678366904	7.71996427246137e-07	5.02987980571382e-06	West-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3920	30.5615723648259	-12.5827145979557	1.5723213503451	-8.00263546328745	1.21784076381499e-15	1.97932581283778e-14	West-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3925	49.7752157290094	6.14744901109136	1.57232215663806	3.90978972415923	9.23764994922676e-05	0.000381633638963866	East-Enriched	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3929	177.246850997956	5.14455706841026	1.52341170279369	3.37699720894619	0.000732817936979283	0.00263707476591815	East-Enriched	NS	645_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3931	281.153979882769	-2.2164512498927	0.765963721862739	-2.89367653666747	0.00380760182717033	0.0123361294685321	West-Enriched	NS	216_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3933	146.137895469022	5.60190748321058	1.51478106657116	3.69816312524357	0.000217165317462153	0.000837516309065252	East-Enriched	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3937	351.17416319071	4.46005689670748	1.51571826157617	2.94253688813483	0.00325534999795469	0.0106637046444629	East-Enriched	NS		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3938	318.648244732566	-5.27997171558236	0.935248567474853	-5.64552772300753	1.64675331100056e-08	1.18807226681455e-07	West-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_395	249.326993044373	10.4379212298413	1.57231367135685	6.63857436336714	3.16731545506916e-11	3.35042838903086e-10	East-Enriched	Apr	304_1	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3951	74.6183743802583	-10.0204979574514	1.56888999723849	-6.38699843525626	1.69173368696682e-10	1.60905088297359e-09	West-Enriched	Apr	776_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3954	54.0350670831711	6.24868731918565	1.56624934153097	3.9895865578323	6.6188562869278e-05	0.000291370345141157	East-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3957	221.282274292504	7.23425962907685	1.52900132785427	4.73136255494892	2.23017796360684e-06	1.38881398238927e-05	East-Enriched	NS		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_396	2702.33717567627	-3.21187346678984	0.757272199873317	-4.24137247785823	2.22157099997008e-05	0.000121020387070193	West-Enriched	Aug	36_0	Clustered	both	Caudovirales	Podoviridae	Mixed	Proteobacteria	Mixed	Mixed	Mixed	Mixed
biochar_3961	44.6509789586716	-12.088082705508	1.57678214114075	-7.66629859009099	1.77030802651107e-14	2.56694663844105e-13	West-Enriched	Apr	822_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3966	619.201969956158	5.18058473529085	0.936429728584499	5.53227282000305	3.1610772190143e-08	2.23695368752256e-07	East-Enriched	NS	355_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3968	31.4246044597414	-20.9782498215529	1.57678178368454	-13.3044724632295	2.18026531116659e-40	2.08039509368735e-38	West-Enriched	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_397	2724.4110903107	5.71507325741819	0.72214415364194	7.91403382357353	2.49180555607324e-15	3.96277464240035e-14	East-Enriched	NS	113_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_3970	329.779629653461	-5.57544416809126	0.839880079298587	-6.63838124693648	3.17146703491765e-11	3.35042838903086e-10	West-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3971	59.9796865930264	6.2643778735656	1.56624786370169	3.99960824767562	6.34474224661534e-05	0.000282646800685063	East-Enriched	Apr	36_0	Clustered	both	Caudovirales	Podoviridae	Mixed	Proteobacteria	Mixed	Mixed	Mixed	Mixed
biochar_399	626.044631871986	9.15386083954199	1.55112011295201	5.90145196565136	3.60316334465969e-09	2.72587139987298e-08	East-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_3992	313.68323340788	-2.69744104344737	1.0943973728164	-2.46477295217328	0.0137100096269543	0.040033769473377	West-Enriched	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_40	954.956465764613	-13.5634612052238	1.5672994500106	-8.65403302804204	4.97108136108895e-18	1.17635669328809e-16	West-Enriched	Aug	277_0	Clustered	both	Unassigned	Unassigned	Unassigned	Actinobacteria	Actinobacteria	Actinomycetales	Gordoniaceae	Gordonia
biochar_4001	532.726315557839	5.45527408050378	0.956737462050632	5.70195513073269	1.18441008572812e-08	8.60807133558666e-08	East-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_401	884.697323740113	3.94700340225567	0.985191637048172	4.00633059988376	6.1669317386925e-05	0.000277886237528016	East-Enriched	Aug	512_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4021	352.188753186409	-5.65305286644841	1.12543170432327	-5.0230083662408	5.08683278811115e-07	3.36618599266953e-06	West-Enriched	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_4031	120.853129726831	-10.4051168203566	1.56564974450203	-6.64587776218497	3.01415336135001e-11	3.21872405879904e-10	West-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_4033	123.379107698859	4.982179287509	1.52039859660184	3.27689021723935	0.00104957170049016	0.00370923905621253	East-Enriched	NS	340_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4045	164.195095237513	-3.92087776798884	1.52663880513085	-2.56830741810783	0.0102196479787615	0.0308466517563026	West-Enriched	Aug	663_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_405	1621.73061945066	-29.8384125061827	1.57677888807058	-18.9236504445429	7.28310496985224e-80	7.18114150027431e-77	West-Enriched	Aug	355_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4055	204.943495898618	-2.43941190047276	0.981837011787682	-2.48453854477455	0.012971946415217	0.0381801169116536	West-Enriched	NS	558_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4060	101.49030195656	4.06098652474729	1.51695090803093	2.67707181771533	0.00742687135668053	0.0229079097737863	East-Enriched	NS	270_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4065	209.347818146324	-10.6365636900603	1.46517845700019	-7.25956871618056	3.88326479904215e-13	4.92991299380544e-12	West-Enriched	Apr	731_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4067	355.653041768503	1.73678352066499	0.688348556763659	2.52311638282596	0.0116319896814456	0.034540177364701	East-Enriched	NS	567_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4077	52.9680840942228	6.24562337469914	1.56624964156623	3.98762956360749	6.67367595838788e-05	0.000292204332130265	East-Enriched	Apr		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_4083	286.44921352386	-5.35246415608755	1.15573352143415	-4.63122688476289	3.63505268276678e-06	2.21700738878848e-05	West-Enriched	NS	233_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4099	109.99529647663	-15.8446114833325	1.56566779580851	-10.1200341003056	4.502587213375e-24	1.66483162214541e-22	West-Enriched	Apr	196_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4103	154.600350212702	-4.6701894797396	1.37955819867337	-3.38527905834681	0.000711059262572882	0.00256189195942824	West-Enriched	NS		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_4105	65.7250747837424	-22.2695894034765	1.57231985226136	-14.1635236440268	1.54070893743285e-45	2.53189835384799e-43	West-Enriched	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_4127	142.190653057943	-4.14342053332752	1.41494316614117	-2.92833000821329	0.00340788125890426	0.0111141265312445	West-Enriched	NS		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_413	334.808936924247	-13.1276214532004	1.5768269653522	-8.32534053618767	8.40866599984583e-17	1.60469896951896e-15	West-Enriched	Aug	99_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4140	99.1819891261079	6.80911037564772	1.51941997616689	4.48138795227991	7.41591644775046e-06	4.33523337004859e-05	East-Enriched	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_4146	81.4479834956492	5.67121426731115	1.54265210578572	3.67627558153989	0.000236663860418216	0.000902128478243663	East-Enriched	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_417	200.971324527829	6.44351969363344	1.57231638421835	4.09810630882455	4.16543974527145e-05	0.000204334506907346	East-Enriched	Apr	766_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4172	33.4907481780424	-19.7088002046851	1.57678159970209	-12.4993849550304	7.52310630235995e-36	6.01441849794074e-34	West-Enriched	Aug	286_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4176	649.296583668944	-1.72544130234965	0.514852171173657	-3.35133344862144	0.000804233995847036	0.00286617368640426	West-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_4197	88.7170813474242	-10.6216878530897	1.56566066621424	-6.78415705414183	1.16766251630934e-11	1.30831277395569e-10	West-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_42	602.710384415362	4.95920699577714	1.5406582328096	3.21888845310836	0.00128688535279967	0.00447836102774284	East-Enriched	Aug	342_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4204	67.5247805863041	6.28189769692148	1.56624634639176	4.01079798934147	6.05138709105922e-05	0.000276234614434462	East-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_4211	44.7842654630258	-12.158288287425	1.57678212998469	-7.71082323690659	1.25008707510513e-14	1.8581696322417e-13	West-Enriched	Apr	437_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4212	272.067129750257	5.07984361526326	0.907846641677106	5.59548648643898	2.20003984812288e-08	1.56812478813192e-07	East-Enriched	NS		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_422	715.615241877934	-13.9813103191301	1.57677943638413	-8.86700447539573	7.51398928163678e-19	1.99862874914898e-17	West-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_4226	173.220284775312	5.0580997861117	1.52343223885825	3.32020004375287	0.000899529663270684	0.00319041815821904	East-Enriched	NS	498_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4228	183.0682118975	3.21216727737043	1.10557465776252	2.90542773825087	0.00366751523525539	0.0119214396328411	East-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_423	267.220966571301	-9.06292948082193	1.5768271453502	-5.74757322484393	9.05333967905995e-09	6.71172400267151e-08	West-Enriched	Apr	391_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4231	102.508782388269	-19.1540277442654	1.56888410370616	-12.2086951477283	2.79333075974232e-34	2.06566809682944e-32	West-Enriched	Aug	338_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4232	66.1328068672046	3.99884763716206	1.52170258206823	2.62787727660092	0.00859195066903901	0.0263367772839558	East-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_4238	51.8228294425491	-11.2717965073327	1.57336057707554	-7.16415338706652	7.82687306423093e-13	9.76873017890089e-12	West-Enriched	Apr	420_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4243	609.960464755093	-21.0901902946718	1.52435500979406	-13.8354846208175	1.55683683604563e-43	2.19291588620142e-41	West-Enriched	Aug		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_425	274.62187988419	6.39264401319777	1.57231472768893	4.06575344021232	4.78775325087529e-05	0.000230279253920148	East-Enriched	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_4258	209.00613840764	-12.0111528403165	1.55858872824273	-7.70642865732691	1.2938751637681e-14	1.90412076339604e-13	West-Enriched	NS		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_4263	555.692232452425	1.68419633367572	0.662675095341198	2.54151143677515	0.011037433514587	0.0329452354552457	East-Enriched	NS	239_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4277	475.708676319373	6.32887844565622	1.0931988416227	5.78932048287017	7.06717423501054e-09	5.27896499675788e-08	East-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_4282	49.1160768545388	-12.8306831795825	1.57678187520858	-8.13725942777292	4.04325731140979e-16	6.95346228322684e-15	West-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_4283	71.3921536876537	6.32251097927358	1.57232008242355	4.02113478670841	5.79184509201537e-05	0.000268964138655944	East-Enriched	Apr	128_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4311	251.184172000962	-3.39549024746461	1.25409112462414	-2.70753072148744	0.00677857966351755	0.0210620153830724	West-Enriched	NS	656_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4314	714.008052208171	-0.555548836238737	0.225537668581409	-2.46321973501384	0.0137695499518356	0.0401679770784318	West-Enriched	NS	219_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4315	84.0280706228567	9.75443239564305	1.55857533425653	6.25855688926072	3.88556157693078e-10	3.44116501334169e-09	East-Enriched	Apr		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_432	5279.59691890015	-12.305527003796	1.57682656263224	-7.80398256562477	5.99834826332596e-15	9.0990329040606e-14	West-Enriched	Aug	432_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4320	237.859316384076	5.64782999059901	1.16680790581709	4.84041114432112	1.29570780858489e-06	8.27797774901532e-06	East-Enriched	NS	701_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4323	216.606242168358	8.61895192280326	1.13581299346664	7.58835474887212	3.23992882805614e-14	4.5636711778048e-13	East-Enriched	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_4332	222.80508932854	-5.06753289791455	0.931237687313549	-5.44171801351109	5.27691603467608e-08	3.67273356013455e-07	West-Enriched	NS	489_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4333	272.888584413981	5.41039078241064	1.52015937234372	3.55909444814929	0.000372135696950575	0.00137597173947475	East-Enriched	NS		Outlier	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_4334	112.951352418737	3.93867704096055	1.5096525365045	2.60899574287491	0.00908083720531886	0.0277490872451789	East-Enriched	NS	763_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4338	104.326464151657	6.26545236912148	1.57231758405511	3.98485168178458	6.75222871453902e-05	0.000292860594393056	East-Enriched	Aug		Singleton	NA	NA	NA	NA	NA	NA	NA	NA	NA
biochar_434	1446.56620631299	4.65773034223824	0.812343624011854	5.73369471312582	9.82661369184415e-09	7.23062768668532e-08	East-Enriched	Aug	402_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4341	120.130060030291	9.88386916236056	1.5645744038843	6.31728931383662	2.66190970567465e-10	2.45278204385223e-09	East-Enriched	Apr	809_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4344	73.8775222209656	9.52237017668055	1.55858192210975	6.1096372552498	9.98578445327871e-10	8.09258915419135e-09	East-Enriched	Apr	215_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_435	24494.1588766727	-0.56616344863364	0.177199824864318	-3.19505647969546	0.00139803478507905	0.0048310594559157	West-Enriched	Aug	36_0	Clustered	both	Caudovirales	Podoviridae	Mixed	Proteobacteria	Mixed	Mixed	Mixed	Mixed
biochar_4366	40.1485248308951	6.11084618999569	1.57232414983595	3.88650533074448	0.000101697694394161	0.000414926593128176	East-Enriched	Aug	518_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4369	78.6794344731756	-10.2677240237224	1.55825285685058	-6.58925409864144	4.4204169552452e-11	4.52463005697771e-10	West-Enriched	NS	451_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4395	21.0789519772913	9.54960648933074	1.5723289336327	6.07354242808937	1.25118921375902e-09	9.94897229650321e-09	East-Enriched	Apr	667_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4397	105.495975223319	-3.76327474649222	1.53171801353344	-2.45689788410265	0.0140142515977439	0.0408013348682347	West-Enriched	NS	640_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_442	738.478204803922	-28.3872216361061	1.5767789563297	-18.003298130122	1.83555473807777e-72	7.75652987890578e-70	West-Enriched	Aug	64_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
biochar_4425	58.912703604078	6.26182911384709	1.56624810887983	3.99798031891991	6.38852615722886e-05	0.000284148217818614	East-Enriched	Apr	468_0	Clustered	biochar	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
