,VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Genera,Families,Orders,Members
390,VC_425_0,3,741.8039114083215,110.61616232822979,0.8702328045333939,0.005769994245129487,4.795831523312719,8.0,3,3,1.0,6.737343336802795,1,1,1,"Halovirus~HCTV-1,Halovirus~HCTV-5,Halovirus~HVTV-1"
391,VC_427_0,4,68.6254607150979,25.422456347075332,0.729686130844673,0.002077719532264683,3.3166247903554,6.782329983125268,6,6,1.0,5.040863792946973,1,1,1,"biochar_1117,biochar_2178,biochar_2956,biochar_421"
392,VC_428_0,5,1477.9725314379457,110.83768804734781,0.9302385604724681,2.48983803080467e-06,1.4142135623730951,2.8284271247461903,10,10,1.0,2.4112623256523604,2,1,1,"Vibrio~phage~J2,Vibrio~phage~QH,Vibrio~phage~VP2,Vibrio~phage~VP5,Vibrio~phage~phiVC8"
393,VC_429_0,2,21.82086089863553,30.858988223808353,0.4142164653493456,0.08762212270000297,4.69041575982343,4.69041575982343,1,1,1.0,4.69041575982343,1,1,1,"biochar_1892,biochar_2137"
394,VC_42_0,2,49.155173182689744,897.399875246473,0.05193060167421247,0.047002302015535305,4.47213595499958,4.47213595499958,1,1,1.0,4.47213595499958,1,1,1,"biochar_1037,biochar_1861"
395,VC_430_0,2,171.15524359724589,126.17068437003955,0.5756485644133866,0.06289321231947,4.0,4.0,1,1,1.0,4.0,1,1,1,"biochar_148,biochar_161"
396,VC_431_0,3,2.6013590726013085,30.623081168249712,0.07829655078440763,0.08498101620273318,3.872983346207417,4.358898943540674,3,3,1.0,4.077294096582697,1,1,1,"biochar_2069,biochar_4924,biochar_5790"
397,VC_432_0,4,389.4149743498577,323.8310031807189,0.5459757034986764,0.00023262907903552502,5.196152422706632,6.928203230275509,6,6,1.0,5.952888092866043,1,1,1,"biochar_1158,biochar_1421,biochar_279,biochar_432"
398,VC_433_0,5,252.29320910930085,106.98487410918598,0.7022226539654367,0.0003368926262239917,2.6457513110645907,5.0,10,10,1.0,4.377313684914388,1,1,1,"biochar_1561,biochar_1718,biochar_2303,biochar_2704,biochar_5448"
399,VC_434_0,6,148.24441718684452,89.74972110013816,0.6228910436780825,0.03399787521753456,3.872983346207417,7.3484692283495345,15,15,1.0,5.689086542237179,1,1,1,"biochar_118,biochar_1198,biochar_3024,biochar_4195,biochar_828,biochar_87"
400,VC_435_0,2,53.03846128347403,56.10988531799029,0.48593004781954685,0.06289321231947,4.47213595499958,4.47213595499958,1,1,1.0,4.47213595499958,1,1,1,"biochar_1706,biochar_901"
401,VC_436_0,6,595.4000260273972,112.1213214015024,0.8415294156014568,6.217409280066604e-06,2.449489742783178,4.898979485566356,15,15,1.0,3.7726054398599427,1,1,1,"biochar_1417,biochar_2033,biochar_2199,biochar_2420,biochar_2594,biochar_3290"
402,VC_437_0,2,3.416346601863461,38.93432184743655,0.08066806798937144,0.45058983802325286,5.0,5.0,1,1,1.0,5.0,1,1,1,"biochar_2184,biochar_4211"
403,VC_438_0,2,58.65644179297036,165.29353128498676,0.26191761037877875,0.06289321231947,0.0,0.0,1,1,1.0,0.0,1,1,1,"biochar_4171,biochar_4442"
404,VC_439_0,3,86.43920322708492,55.046454873165004,0.6109396838359282,0.005291773568507585,1.7320508075688772,2.8284271247461903,3,3,1.0,2.402076414459886,1,1,1,"biochar_3678,biochar_5553,biochar_5916"
405,VC_43_0,12,6234.553808414833,7722.271983786597,0.44670284642360986,3.570540818117867e-39,3.1622776601683795,8.602325267042627,66,66,1.0,7.31508935536354,2,2,2,"Enterobacteria~phage~ST104,Enterobacteria~phage~UAB_Phi20,Salmonella~enterica~bacteriophage~SE1,Salmonella~phage~103203_sal5,Salmonella~phage~118970_sal4,Salmonella~phage~SEN22,Salmonella~phage~SPN9CC,Salmonella~phage~ST160,Salmonella~phage~ST64T,Salmonella~phage~epsilon34,Salmonella~phage~vB_SemP_Emek,Salmonella~virus~P22"
406,VC_441_0,2,35.19574723684262,42.96768119117452,0.4502840771532349,0.06623178340397563,2.8284271247461903,2.8284271247461903,1,1,1.0,2.8284271247461903,1,1,1,"biochar_3577,biochar_6105"
407,VC_442_0,6,1937.8358389264608,98.0174405391569,0.9518543691100937,1.794065297010441e-05,1.0,6.928203230275509,15,15,1.0,5.06489228220609,1,1,1,"Acidianus~filamentous~virus~3,Acidianus~filamentous~virus~6,Acidianus~filamentous~virus~7,Acidianus~filamentous~virus~8,Acidianus~filamentous~virus~9,Sulfolobus~islandicus~filamentous~virus"
408,VC_443_0,2,10.917867270186187,19.35193902076452,0.3606850722876986,0.08186717716229608,8.246211251235321,8.246211251235321,1,1,1.0,8.246211251235321,1,2,2,"Brucella~phage~BiPBO1,Rhizobium~phage~16-3"
409,VC_444_0,8,667.4242898677479,25.877751260274415,0.9626746356924457,8.825788543745404e-06,0.0,2.8284271247461903,28,28,1.0,1.7441717263609569,4,1,1,"Enterobacteria~phage~G4~sensu~lato,Enterobacteria~phage~ID18~sensu~lato,Enterobacteria~phage~ID2~Moscow/ID/2001,Enterobacteria~phage~St-1,Enterobacteria~phage~WA13~sensu~lato,Enterobacteria~phage~alpha3,Enterobacteria~phage~phiX174~sensu~lato,Escherichia~virus~phiK"
410,VC_445_0,6,2099.064265010864,27.49646345376929,0.9870699843716095,3.186092441046786e-05,2.449489742783178,3.872983346207417,15,15,1.0,3.315616287258082,1,1,1,"Lactobacillus~phage~Ld17,Lactobacillus~phage~Ld25A,Lactobacillus~phage~Ld3,Lactobacillus~phage~phiLdb,Lactobacillus~virus~LLKu,Lactobacillus~virus~c5"
411,VC_446_0,2,14.215770384496315,38.057410784081114,0.2719515068090352,0.07736446174268927,5.196152422706632,5.196152422706632,1,1,1.0,5.196152422706632,1,1,1,"biochar_1644,biochar_355"
412,VC_448_0,2,300.0,609.4206208034324,0.32988035804044497,0.07736446174268927,2.0,2.0,1,1,1.0,2.0,1,2,1,"Halovirus~HRTV-7,Halovirus~HSTV-2"
413,VC_448_1,4,1736.2669202753257,643.9483267565803,0.729457943957138,0.00018024137419060869,2.6457513110645907,5.291502622129181,6,6,1.0,4.218098395584097,1,2,1,"Halorubrum~phage~HF2,Halovirus~HF1,Halovirus~HRTV-5,Halovirus~HRTV-8"
414,VC_449_0,3,105.24058721893402,32.52829419078635,0.7638922965916505,0.028519937124527765,5.0,5.916079783099616,3,3,1.0,5.402527468409599,1,1,1,"biochar_2041,biochar_319,biochar_3249"
415,VC_44_0,32,11594.30082350647,8298.315200557054,0.582844448889034,4.0201483405429375e-94,1.7320508075688772,9.746794344808963,496,483,0.9737903225806451,6.321735632927608,1,1,1,"biochar_1173,biochar_1227,biochar_1387,biochar_1463,biochar_1536,biochar_1683,biochar_1732,biochar_1795,biochar_1825,biochar_1909,biochar_2053,biochar_2280,biochar_230,biochar_2796,biochar_3528,biochar_3702,biochar_3735,biochar_3805,biochar_453,biochar_4632,biochar_5034,biochar_572,biochar_754,biochar_763,biochar_782,biochar_876,biochar_881,biochar_897,biochar_900,biochar_953,biochar_967,biochar_98"
416,VC_450_0,3,7.899830752996156,25.102027297638834,0.2393753327729423,0.1474009959668524,4.123105625617661,4.795831523312719,3,3,1.0,4.463691034643319,1,1,1,"biochar_1670,biochar_3849,biochar_6104"
417,VC_451_0,5,36.5931126451395,183.59721209071756,0.16618855841661995,0.27634221648106994,4.358898943540674,7.745966692414834,10,10,1.0,5.834882207081525,1,1,1,"biochar_1736,biochar_3850,biochar_4369,biochar_5962,biochar_658"
418,VC_452_0,2,22.095756070571472,57.60271126200355,0.2772419195762917,0.07375069995131636,4.358898943540674,4.358898943540674,1,1,1.0,4.358898943540674,1,1,1,"biochar_5551,biochar_5941"
419,VC_453_0,2,98.68478054904786,94.21075418824354,0.5115970189950161,0.14442218317324246,5.916079783099616,5.916079783099616,1,1,1.0,5.916079783099616,1,1,1,"biochar_1827,biochar_293"
420,VC_455_0,2,145.9947318686092,53.07591070602271,0.7333815271826207,0.06810486923026161,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"biochar_1046,biochar_874"
421,VC_456_0,6,522.1130374161597,25.857343699201298,0.9528125158031895,6.133986540639095e-05,3.605551275463989,6.4031242374328485,15,15,1.0,4.99914044215594,1,1,1,"biochar_1089,biochar_1484,biochar_1876,biochar_381,biochar_5096,biochar_759"
422,VC_457_0,3,149.714576183556,142.6749700390019,0.5120380605864681,0.004302260839613627,5.830951894845301,6.708203932499369,3,3,1.0,6.151745203481428,1,1,1,"biochar_313,biochar_333,biochar_345"
423,VC_458_0,2,1.136626914926877,27.599631663132982,0.03955375442628749,0.07736446174268927,5.291502622129181,5.291502622129181,1,1,1.0,5.291502622129181,1,1,1,"biochar_1133,biochar_1383"
424,VC_459_0,3,44.52072965924675,42.22836111049085,0.5132126373222784,0.006365682134961749,3.605551275463989,4.47213595499958,3,3,1.0,4.066930952027076,1,1,1,"biochar_1500,biochar_3033,biochar_441"
425,VC_45_0,59,239633.64290482845,0,1.0,0.0,0.0,3.872983346207417,1711,1711,1.0,2.4286036310071153,2,2,2,"Propionibacterium~phage~ATCC29399B_C,Propionibacterium~phage~ATCC29399B_T,Propionibacterium~phage~Attacne,Propionibacterium~phage~BruceLethal,Propionibacterium~phage~Enoki,Propionibacterium~phage~Kubed,Propionibacterium~phage~Lauchelly,Propionibacterium~phage~Moyashi,Propionibacterium~phage~MrAK,Propionibacterium~phage~Ouroboros,Propionibacterium~phage~P1.1,Propionibacterium~phage~P100D,Propionibacterium~phage~P100_1,Propionibacterium~phage~P100_A,Propionibacterium~phage~P101A,Propionibacterium~phage~P104A,Propionibacterium~phage~P105,Propionibacterium~phage~P14.4,Propionibacterium~phage~P9.1,Propionibacterium~phage~PA1-14,Propionibacterium~phage~PA6,Propionibacterium~phage~PAC1,Propionibacterium~phage~PAD20,Propionibacterium~phage~PAS50,Propionibacterium~phage~PHL009M11,Propionibacterium~phage~PHL010M04,Propionibacterium~phage~PHL025M00,Propionibacterium~phage~PHL030N00,Propionibacterium~phage~PHL041M10,Propionibacterium~phage~PHL055N00,Propionibacterium~phage~PHL060L00,Propionibacterium~phage~PHL067M10,Propionibacterium~phage~PHL070N00,Propionibacterium~phage~PHL071N05,Propionibacterium~phage~PHL082M00,Propionibacterium~phage~PHL085N00,Propionibacterium~phage~PHL092M00,Propionibacterium~phage~PHL095N00,Propionibacterium~phage~PHL111M01,Propionibacterium~phage~PHL112N00,Propionibacterium~phage~PHL113M01,Propionibacterium~phage~PHL114L00,Propionibacterium~phage~PHL116M00,Propionibacterium~phage~PHL132N00,Propionibacterium~phage~PHL141N00,Propionibacterium~phage~PHL150M00,Propionibacterium~phage~PHL152M00,Propionibacterium~phage~PHL171M01,Propionibacterium~phage~PHL179M00,Propionibacterium~phage~PHL199M00,Propionibacterium~phage~PHL301M00,Propionibacterium~phage~Pacnes~2012-15,Propionibacterium~phage~Pirate,Propionibacterium~phage~Procrass1,Propionibacterium~phage~QueenBey,Propionibacterium~phage~SKKY,Propionibacterium~phage~Solid,Propionibacterium~phage~Stormborn,Propionibacterium~phage~Wizzo"
426,VC_460_0,2,20.221209923830358,1.4357239538811193,0.9337060378912311,0.5,3.1622776601683795,3.1622776601683795,1,1,1.0,3.1622776601683795,1,1,1,"biochar_1665,biochar_2308"
427,VC_461_0,4,114.26501703341515,13.056822624618219,0.8974502515853775,0.003984706512060892,5.0,7.416198487095663,6,6,1.0,6.519578422366158,1,1,1,"biochar_1306,biochar_156,biochar_1567,biochar_1774"
428,VC_462_0,4,349.5356469841562,171.84328369015563,0.6704061603181651,0.00020334257957816266,4.58257569495584,5.5677643628300215,6,6,1.0,5.134272739582794,1,1,1,"biochar_602,biochar_616,biochar_651,biochar_888"
429,VC_463_0,2,27.691075423515397,300.98393084980574,0.0842506272000735,0.36411051166511144,3.605551275463989,3.605551275463989,1,1,1.0,3.605551275463989,1,1,1,"biochar_2548,biochar_4808"
430,VC_464_0,4,89.50858480779189,64.89491006597791,0.5797056917718622,0.002384980539835519,3.0,4.795831523312719,6,6,1.0,3.6474495953874317,1,1,1,"biochar_1521,biochar_2402,biochar_4157,biochar_5949"
431,VC_465_0,3,305.3550071520924,334.1098833824639,0.4775164542604254,0.005291773568507585,4.123105625617661,5.916079783099616,3,3,1.0,4.909867056180236,1,1,1,"biochar_1568,biochar_460,biochar_471"
432,VC_466_0,4,178.19334881972043,99.33557230779792,0.6420712770970798,0.000990894718904959,3.0,7.483314773547883,6,6,1.0,5.810214414969837,1,1,1,"biochar_1797,biochar_1969,biochar_314,biochar_5226"
433,VC_467_0,6,706.7666011837954,331.59258164793323,0.680657149153686,8.250192261713963e-07,1.7320508075688772,4.69041575982343,15,15,1.0,3.686340049756308,1,1,1,"biochar_2256,biochar_2314,biochar_2366,biochar_2386,biochar_2390,biochar_2943"
434,VC_468_0,2,47.16426261186035,212.55238096446752,0.1815989224348623,0.06588592570536994,1.0,1.0,1,1,1.0,1.0,1,1,1,"biochar_2395,biochar_4425"
435,VC_469_0,2,4.163529286117178,23.038608797467912,0.15305889828673527,0.19199408169902826,4.358898943540674,4.358898943540674,1,1,1.0,4.358898943540674,1,1,1,"biochar_2750,biochar_4102"
436,VC_46_0,2,43.462150744704495,865.2090251765145,0.04783044944794489,0.045308082709546504,7.211102550927978,7.211102550927978,1,1,1.0,7.211102550927978,1,1,1,"Erwinia~phage~phiEt88,Xanthomonas~phage~vB_XveM_DIBBI"
437,VC_470_0,2,18.172941126257726,147.11645170415736,0.10994620292968796,0.10110472971391743,3.0,3.0,1,1,1.0,3.0,1,1,1,"biochar_3374,biochar_4696"
438,VC_471_0,2,176.90898338920044,54.686736343303885,0.7638698314180086,0.14442218317324246,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,1,1,1,"Sulfolobus~virus~STSV1,Sulfolobus~virus~STSV2"
439,VC_472_0,4,1181.3471007481003,437.3808898762795,0.7297996374872273,0.00023110962418751874,1.0,4.123105625617661,6,6,1.0,3.166014828637513,1,1,1,"Burkholderia~virus~Bcep1,Burkholderia~virus~Bcep43,Burkholderia~virus~Bcep781,Burkholderia~virus~BcepNY3"
440,VC_474_0,7,4498.020568671894,9.42370682786722,0.9979093015349985,5.2921953930755714e-05,1.7320508075688772,4.898979485566356,21,21,1.0,3.8488189711654917,1,1,1,"Bacillus~virus~Andromeda,Bacillus~virus~Blastoid,Bacillus~virus~Curly,Bacillus~virus~Eoghan,Bacillus~virus~Finn,Bacillus~virus~Glittering,Bacillus~virus~Riggi"
441,VC_475_0,3,47.04445465824041,37.299579752484874,0.5577686079035624,0.026403755708056816,3.3166247903554,4.898979485566356,3,3,1.0,4.112903300513138,1,1,1,"biochar_1722,biochar_2338,biochar_4621"
442,VC_476_0,4,36.722266902717834,18.621256402548312,0.663533232247676,2.8823511943926276e-06,0.0,0.0,6,6,1.0,0.0,1,1,1,"Enterobacteria~phage~C-1~INW-2012,Enterobacteria~phage~Hgal1,Enterobacteria~phage~M,Pseudomonas~phage~PRR1"
443,VC_477_0,2,6.120377817119639,13.965942301911234,0.30470378749569266,0.0007480821448727746,0.0,0.0,1,1,1.0,0.0,1,1,1,"Escherichia~virus~BZ13,Escherichia~virus~MS2"
444,VC_478_0,2,300.0,39.3011050201353,0.8841704184317258,0.07375069995131636,3.1622776601683795,3.1622776601683795,1,1,1.0,3.1622776601683795,1,1,1,"Cellulophaga~phage~phi17:2,Cellulophaga~phage~phi4:1"
445,VC_479_0,2,14.136405609834421,37.263728301188586,0.2750266299754289,0.22458860080514503,7.937253933193772,7.937253933193772,1,1,1.0,7.937253933193772,1,1,1,"biochar_13,biochar_296"
446,VC_47_0,3,312.29822555353616,812.090699534184,0.2777492899346834,0.0018342089224529566,4.898979485566356,7.416198487095663,3,3,1.0,6.341127301720462,1,1,1,"Gordonia~phage~Bowser,Gordonia~phage~Hedwig,Gordonia~phage~Schwabeltier"
447,VC_480_0,2,50.24738931733897,26.54568898665554,0.6543218533111632,0.09521513191276199,6.082762530298219,6.082762530298219,1,1,1.0,6.082762530298219,1,1,1,"biochar_619,biochar_733"
448,VC_481_0,4,50.97491829813907,16.235152747303864,0.7584416666316758,0.07183604090348011,1.4142135623730951,3.4641016151377544,6,6,1.0,2.765547600922403,1,1,1,"Vibrio~phage~KSF1,Vibrio~phage~VCY-phi,Vibrio~phage~VfO3K6,Vibrio~phage~VfO4K68"
449,VC_482_0,2,95.70872045950405,185.83792184486384,0.3399391293611575,0.08490525254276077,4.0,4.0,1,1,1.0,4.0,1,1,1,"biochar_861,biochar_920"
450,VC_483_0,2,2.1887303117983543,11.610421740630954,0.15861339185787388,0.5,3.872983346207417,3.872983346207417,1,1,1.0,3.872983346207417,1,1,1,"biochar_2369,biochar_3549"
451,VC_484_0,3,12.772542767748066,24.942849227281457,0.338655972856688,0.027488083088404634,4.123105625617661,5.5677643628300215,3,3,1.0,4.9941242035256215,1,1,1,"biochar_1024,biochar_4543,biochar_4828"
452,VC_485_0,2,11.375733740529888,64.48603767247512,0.1499534420122932,0.2806379180672889,6.708203932499369,6.708203932499369,1,1,1.0,6.708203932499369,1,1,1,"biochar_339,biochar_4657"
453,VC_486_0,3,99.3809831457935,77.40821296529964,0.5621439846547136,0.020629022378746528,5.5677643628300215,6.4031242374328485,3,3,1.0,5.87591428325175,1,1,1,"biochar_1114,biochar_3612,biochar_4692"
454,VC_487_0,2,32.29329518755437,19.49379140151355,0.6235781410876157,0.09521513191276199,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,1,1,1,"biochar_5421,biochar_5883"
455,VC_489_0,4,138.5809605164416,29.987455159538193,0.822105137315998,0.022693964519397192,3.605551275463989,4.795831523312719,6,6,1.0,4.101877518729218,1,1,1,"biochar_1172,biochar_1765,biochar_2715,biochar_4332"
456,VC_48_0,2,300.0,1681.5989820615102,0.15139289165757544,0.045039362459332745,7.745966692414834,7.745966692414834,1,1,1.0,7.745966692414834,1,1,1,"Enterobacteria~phage~phi92,Escherichia~phage~phAPEC8"
457,VC_490_0,4,104.83308652704432,22.05265620008013,0.8262006768758432,0.0008949216393117272,2.6457513110645907,5.830951894845301,6,6,1.0,4.8221386253159535,1,1,1,"biochar_119,biochar_2232,biochar_514,biochar_5609"
458,VC_491_0,2,98.61432181784085,196.4409994254975,0.3342231599223101,0.07375069995131636,5.916079783099616,5.916079783099616,1,1,1.0,5.916079783099616,1,1,1,"biochar_254,biochar_325"
459,VC_492_0,4,98.64913508568773,45.92192110190057,0.6823574350711352,0.0014281518140572198,3.7416573867739413,5.830951894845301,6,6,1.0,4.891802235918138,1,1,1,"biochar_1342,biochar_1502,biochar_3669,biochar_847"
460,VC_493_0,2,7.259510717204182,30.991838261892703,0.18978443665271175,0.08122774863430332,2.6457513110645907,2.6457513110645907,1,1,1.0,2.6457513110645907,1,1,1,"biochar_4418,biochar_5378"
461,VC_494_0,3,51.71398046524175,43.25634562887995,0.5445277761180883,0.04664497809180231,3.605551275463989,7.874007874011811,3,3,1.0,6.429936275127485,1,1,1,"biochar_1647,biochar_22,biochar_2581"
462,VC_495_0,2,16.379142078506526,23.813323462110922,0.4075177239862082,0.09521513191276199,2.8284271247461903,2.8284271247461903,1,1,1.0,2.8284271247461903,1,1,1,"biochar_5729,biochar_6144"
463,VC_497_0,3,96.87208396753758,61.49383473790237,0.6116977993713364,0.007124039836173583,3.7416573867739413,6.324555320336759,3,3,1.0,5.18114609405412,1,1,1,"biochar_164,biochar_1770,biochar_4554"
464,VC_498_0,2,12.325581193945244,125.16682643640985,0.08964554048018608,0.31762814799862416,4.898979485566356,4.898979485566356,1,1,1.0,4.898979485566356,1,1,1,"biochar_2360,biochar_4226"
465,VC_499_0,4,546.9607658297265,177.75943219538192,0.7547199144169247,0.000309827283869384,5.0990195135927845,6.6332495807108,6,6,1.0,5.8760303409511385,1,1,1,"biochar_2273,biochar_918,biochar_964,biochar_994"
466,VC_49_0,9,4803.5241964462975,4234.653758082613,0.5314704158971905,6.959791758954521e-23,1.4142135623730951,7.416198487095663,36,36,1.0,5.279037683356489,2,2,2,"Mycobacterium~phage~Angel,Mycobacterium~phage~Cambiare,Mycobacterium~phage~FlagStaff,Mycobacterium~phage~Jolie2,Mycobacterium~phage~Leo,Mycobacterium~phage~MOOREtheMARYer,Mycobacterium~phage~Sneeze,Mycobacterium~virus~Halo,Mycobacterium~virus~Liefie"
467,VC_4_0,2,300.0,8207.969116066613,0.03526105888577736,0.04639030265156199,8.306623862918075,8.306623862918075,1,1,1.0,8.306623862918075,2,1,1,"Vibrio~phage~VH7D,Vibrio~phage~ValKK3"
468,VC_4_1,2,300.0,9127.892288335246,0.03182047384771016,0.04636611068758556,8.602325267042627,8.602325267042627,1,1,1.0,8.602325267042627,1,1,1,"Vibrio~phage~KVP40,Vibrio~phage~nt-1"
469,VC_4_2,2,300.0,10843.026121625666,0.02692266864723393,0.04317044247504962,7.211102550927978,7.211102550927978,1,1,1.0,7.211102550927978,1,1,1,"Aeromonas~phage~CC2,Aeromonas~virus~65"
470,VC_4_3,3,900.0,17461.264266251455,0.04901623259430052,0.0014548132930165666,6.4031242374328485,8.18535277187245,3,3,1.0,7.172226746526936,1,1,1,"Aeromonas~phage~PX29,Aeromonas~phage~phiAS5,Aeromonas~virus~Aeh1"
471,VC_500_0,3,113.34777281936245,73.51513827971273,0.60658250560629,0.026403755708056816,4.0,6.324555320336759,3,3,1.0,5.385169071727353,1,1,1,"biochar_2835,biochar_4818,biochar_688"
472,VC_501_0,3,32.62834919786296,10.854511727728678,0.7503726411584776,0.011327247040044673,3.4641016151377544,5.477225575051661,3,3,1.0,4.613435558585257,1,1,1,"biochar_3052,biochar_4035,biochar_493"
473,VC_502_0,2,108.62468837087557,59.24563888292239,0.6470749783352079,0.08186717716229608,4.69041575982343,4.69041575982343,1,1,1.0,4.69041575982343,1,1,1,"Sulfolobales~Virus~YNP2,Sulfolobales~virus~YNP1"
474,VC_503_0,4,1563.6305852030903,71.18985698896799,0.9564540207892723,0.00042881708867433194,0.0,1.4142135623730951,6,6,1.0,0.7071067811865476,1,1,1,"Flavobacterium~phage~Fpv1,Flavobacterium~phage~Fpv2,Flavobacterium~phage~Fpv20,Flavobacterium~phage~Fpv3"
475,VC_504_0,4,35.50433754308275,26.123259308198627,0.5761110177435799,0.14198838587545587,3.605551275463989,7.745966692414834,6,6,1.0,5.961125472871934,1,1,1,"biochar_1106,biochar_2765,biochar_5737,biochar_580"
476,VC_505_0,2,52.253929238434495,13.402653153467087,0.7958673347712927,0.12078329348448641,6.928203230275509,6.928203230275509,1,1,1.0,6.928203230275509,1,1,1,"Cyanophage~PSS2,Synechococcus~phage~S-CBS2"
477,VC_506_0,2,18.37450019605077,24.146408245031,0.43212858966809287,0.12078329348448641,6.4031242374328485,6.4031242374328485,1,1,1.0,6.4031242374328485,1,1,1,"biochar_1950,biochar_69"
478,VC_507_0,2,14.457402764750592,11.658918731305183,0.553577300958484,0.12078329348448641,6.928203230275509,6.928203230275509,1,1,1.0,6.928203230275509,1,1,1,"biochar_2158,biochar_25"
479,VC_508_0,3,413.2524111952231,133.36180082900856,0.7560220757247773,0.00692538961424415,2.23606797749979,2.8284271247461903,3,3,1.0,2.433521026581923,1,1,1,"Streptomyce~phage~TG1,Streptomyces~virus~phiBT1,Streptomyces~virus~phiC31"
480,VC_509_0,4,155.68441814627923,51.10209177496191,0.7528751184280581,0.0017026179106473802,0.0,2.449489742783178,6,6,1.0,1.9663264951887853,2,1,1,"Vibrio~phage~VEJphi,Vibrio~phage~VGJphi,Vibrio~phage~VSK,Vibrio~virus~fs1"
481,VC_50_0,3,752.5236619172055,1599.8508116310566,0.3198996037319338,0.0018419482640774866,3.1622776601683795,4.0,3,3,1.0,3.63464501564744,2,1,1,"Escherichia~phage~CAjan,Escherichia~phage~Seurat,Escherichia~phage~slur01"
482,VC_50_1,4,1371.9555373882988,1801.6794159336382,0.43229784066760185,2.1499210946457373e-05,3.0,5.0990195135927845,6,6,1.0,4.119476035820736,1,1,1,"Enterobacteria~phage~9g,Enterobacteria~phage~JenK1,Enterobacteria~phage~JenP1,Enterobacteria~phage~JenP2"
483,VC_510_0,2,9.49642068751645,39.682890466504986,0.19309787926421412,0.08186717716229608,3.0,3.0,1,1,1.0,3.0,1,1,1,"biochar_5346,biochar_6025"
484,VC_511_0,2,20.421373095559204,31.314396428618373,0.3947244485464882,0.07736446174268927,4.358898943540674,4.358898943540674,1,1,1.0,4.358898943540674,1,1,1,"biochar_2082,biochar_2421"
485,VC_512_0,4,98.94491793168743,24.48076511581195,0.8016558263129828,0.0012073244568794233,4.58257569495584,6.708203932499369,6,6,1.0,6.042589333732031,1,1,1,"biochar_1064,biochar_1225,biochar_2047,biochar_401"
486,VC_513_0,6,187.4511326517504,16.37883855218376,0.9196446015498057,0.192773315785551,3.1622776601683795,5.744562646538029,15,15,1.0,4.697542969161407,1,1,1,"biochar_1080,biochar_1648,biochar_2058,biochar_4884,biochar_510,biochar_5681"
487,VC_514_0,2,1.7272144141283174,3.107218375637148,0.35727343604504025,0.5,4.795831523312719,4.795831523312719,1,1,1.0,4.795831523312719,1,1,1,"biochar_1687,biochar_2476"
488,VC_515_0,2,151.30670474692414,109.64513643623941,0.5798261627927014,0.08762212270000297,4.47213595499958,4.47213595499958,1,1,1.0,4.47213595499958,1,1,1,"biochar_282,biochar_419"
489,VC_516_0,2,90.30844142645269,28.208553371090417,0.761987270945591,0.12078329348448641,2.8284271247461903,2.8284271247461903,1,1,1.0,2.8284271247461903,1,1,1,"biochar_2093,biochar_2960"
490,VC_517_0,4,106.20704163349313,31.02607145757065,0.7739170178484351,0.0025374340489701264,4.242640687119285,6.708203932499369,6,6,1.0,5.668817091311276,1,1,1,"biochar_1711,biochar_1940,biochar_2264,biochar_429"
491,VC_518_0,3,15.94614784683132,13.968279579259267,0.533058768590152,0.18554668476134878,3.0,4.69041575982343,3,3,1.0,4.09099715159309,1,1,1,"biochar_1526,biochar_4366,biochar_5029"
492,VC_519_0,7,332.13597795016216,0,1.0,0.0,2.8284271247461903,6.928203230275509,21,21,1.0,4.978904574608395,1,1,1,"biochar_1240,biochar_2109,biochar_2462,biochar_3865,biochar_388,biochar_5865,biochar_685"
493,VC_51_0,2,34.90311551929889,317.12445612913604,0.09914881199747659,0.047607773495469664,5.0990195135927845,5.0990195135927845,1,1,1.0,5.0990195135927845,1,1,1,"biochar_5081,biochar_515"
494,VC_520_0,4,158.82554882627556,31.06294086601239,0.8364148300070767,0.0012073244568794233,2.6457513110645907,5.5677643628300215,6,6,1.0,4.359473257458479,1,1,1,"biochar_1350,biochar_1725,biochar_2632,biochar_3190"
495,VC_522_0,2,32.19515335749051,48.979449583673315,0.3966160866943308,0.09521513191276199,5.385164807134504,5.385164807134504,1,1,1.0,5.385164807134504,1,1,1,"biochar_1707,biochar_556"
496,VC_523_0,2,24.38749404847363,49.475026096361994,0.33017413974844956,0.08762212270000297,6.855654600401044,6.855654600401044,1,1,1.0,6.855654600401044,1,1,1,"biochar_3061,biochar_56"
497,VC_524_0,2,8.906241922791011,43.3871981380317,0.17031279472974287,0.1474009959668524,4.0,4.0,1,1,1.0,4.0,1,1,1,"biochar_4412,biochar_4668"
498,VC_525_0,3,265.79431656038685,165.77235398972755,0.6158823994021158,0.011327247040044673,3.7416573867739413,6.244997998398398,3,3,1.0,5.123940064102281,1,1,1,"biochar_1900,biochar_2974,biochar_463"
499,VC_526_0,3,4.227450658348095,14.291467694957975,0.22827740679538092,0.24372664518201748,4.242640687119285,6.324555320336759,3,3,1.0,5.466049300767115,1,1,1,"biochar_2164,biochar_3522,biochar_455"
