contig	Length	B0H_BULK_S142_L006.vir.sortedIndexed.bam	B0H_BULK_S59_L006.vir.sortedIndexed.bam	B0H_VFD_S134_L006.vir.sortedIndexed.bam	B0H_VFD_S52_L006.vir.sortedIndexed.bam	B0L_BULK_S141_L006.vir.sortedIndexed.bam	B0L_BULK_S58_L006.vir.sortedIndexed.bam	B0L_VFD_S133_L006.vir.sortedIndexed.bam	B0L_VFD_S51_L006.vir.sortedIndexed.bam	B2R2H_BULK_S144_L006.vir.sortedIndexed.bam	B2R2H_BULK_S61_L006.vir.sortedIndexed.bam	B2R2H_VFD_S136_L006.vir.sortedIndexed.bam	B2R2H_VFD_S54_L006.vir.sortedIndexed.bam	B2R2L_BULK_S143_L006.vir.sortedIndexed.bam	B2R2L_BULK_S60_L006.vir.sortedIndexed.bam	B2R2L_VFD_S135_L006.vir.sortedIndexed.bam	B2R2L_VFD_S53_L006.vir.sortedIndexed.bam	B3R2H_BULK_S146_L006.vir.sortedIndexed.bam	B3R2H_BULK_S65_L006.vir.sortedIndexed.bam	B3R2H_VFD_S138_L006.vir.sortedIndexed.bam	B3R2H_VFD_S55_L006.vir.sortedIndexed.bam	B3R2L_BULK_S145_L006.vir.sortedIndexed.bam	B3R2L_BULK_S62_L006.vir.sortedIndexed.bam	B3R2L_VFD_S137_L006.vir.sortedIndexed.bam	B8R2H_BULK_S148_L006.vir.sortedIndexed.bam	B8R2H_BULK_S63_L006.vir.sortedIndexed.bam	B8R2H_VFD_S140_L006.vir.sortedIndexed.bam	B8R2H_VFD_S57_L006.vir.sortedIndexed.bam	B8R2L_BULK_S147_L006.vir.sortedIndexed.bam	B8R2L_BULK_S64_L006.vir.sortedIndexed.bam	B8R2L_VFD_S139_L006.vir.sortedIndexed.bam	B8R2L_VFD_S56_L006.vir.sortedIndexed.bam
biochar_2976	16127	0.0000	0.0000	0.6172	0.3922	0.0000	0.0000	0.4958	3.0409	0.0000	0.0000	0.0699	0.2692	0.0241	0.0000	3.4394	4.6618	0.0357	0.0000	2.4828	7.6487	0.0000	0.0000	0.4230	0.0122	0.0000	3.1416	2.8300	0.0000	0.0000	0.3853	0.6002
biochar_2977	16127	0.0000	0.0884	0.2677	2.6200	0.0000	0.0042	0.3620	3.2975	0.0000	0.0989	0.4249	48.0136	0.0383	0.0000	4.9461	9.9882	0.0000	0.0000	1.5008	4.3580	0.0000	0.1755	2.6812	0.0000	0.1715	1.6791	4.0528	0.0000	0.0218	1.9271	8.2040
biochar_2978	16127	0.0000	0.0000	1.3930	13.4776	0.0000	0.1300	0.5069	8.9072	0.0000	0.0167	0.1015	14.4297	0.0053	0.0965	1.8576	16.4346	0.0400	0.0486	2.4440	18.7806	0.0000	0.0000	0.7880	0.0000	0.0211	0.8534	22.3304	0.0000	0.0438	1.4325	24.9412
biochar_2979	16121	0.0000	0.0000	1.5150	5.2344	0.0000	0.0173	0.3960	12.1222	0.0000	0.0000	0.1172	7.7883	0.0000	0.0067	1.7956	7.5840	0.0000	0.0027	4.5342	14.8349	0.0000	0.1266	1.7952	0.0000	0.0758	2.6766	13.4822	0.0000	0.0944	2.4572	10.5852
biochar_2981	16115	0.0000	0.0000	6.1844	5.1195	0.0000	0.0000	2.7219	2.2750	0.0000	0.0000	1.2876	4.0198	0.0000	0.0000	2.5931	3.7415	0.0000	0.0000	3.9805	1.2149	0.0000	0.0000	9.8286	0.0391	0.0000	5.8579	2.3705	0.0000	0.0000	5.1371	1.8483
biochar_2982	16112	0.0000	0.0000	0.1732	0.1043	0.0000	0.0000	0.0899	0.2076	0.0000	0.0000	0.0000	0.2933	0.0000	0.0000	0.1239	0.3505	0.0000	0.0000	0.9359	0.7092	0.0000	0.0000	0.2133	0.0000	0.0000	0.1804	1.0019	0.0000	0.0000	0.0805	0.5515
biochar_2983	16107	0.0000	0.0000	2.7504	0.3615	0.0000	0.0000	1.6205	0.8676	0.0000	0.0000	1.1602	2.2977	0.1763	0.0000	22.9077	5.3741	0.0000	0.0000	1.0189	1.0368	0.0000	0.0000	4.2272	0.0000	0.0000	0.2212	0.3331	0.0000	0.0000	2.5984	1.7286
biochar_2984	16103	0.0000	0.0000	0.0000	0.3558	0.0000	0.0000	0.0000	9.1454	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4547	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_2985	16102	0.0000	0.0000	0.9811	3.3350	0.0000	0.0000	0.8254	3.3217	0.0000	0.0000	0.1864	3.1393	0.0000	0.0000	1.2496	4.3424	0.0000	0.0000	1.8900	3.7538	0.0000	0.0000	1.0873	0.0029	0.0000	1.0940	3.0322	0.0000	0.0000	1.9301	6.1799
biochar_2986	16098	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_2987	16095	0.0000	0.0000	0.5855	8.0243	0.0000	0.0000	0.1837	10.4992	0.0000	0.0000	0.0129	5.6856	0.0000	0.0000	0.1325	5.4628	0.0000	0.0000	0.0133	1.3594	0.0000	0.0000	0.6133	0.0000	0.0000	0.7051	8.0808	0.0000	0.0000	0.6377	9.0115
biochar_2989	16092	0.0000	0.0000	3.4026	4.8538	0.0000	0.0000	2.7889	3.8342	0.0000	0.0000	1.0750	8.2780	0.0000	0.0000	3.5992	8.8895	0.0000	0.0000	7.5958	7.2623	0.0000	0.0000	3.6382	0.0127	0.0000	3.2104	5.3758	0.0000	0.0000	3.5078	2.8222
biochar_2990	16091	0.0000	0.0000	0.0000	0.1216	0.0000	0.0000	0.0009	1.0504	0.0000	0.0000	0.0000	0.0173	0.0000	0.0000	0.1027	1.4450	0.0000	0.0000	0.2680	2.4095	0.0000	0.0000	0.0000	0.0000	0.0000	0.1156	1.6915	0.0000	0.0000	0.0000	0.4081
biochar_2992	16075	0.0000	0.0000	4.6197	2.2987	0.0000	0.0000	1.8107	2.7180	0.1117	0.0000	0.7820	3.8393	0.0000	0.0000	4.2159	3.6496	0.0686	0.0000	7.0712	3.6658	0.1459	0.0000	7.9065	0.0000	0.0000	1.1095	2.1868	0.0000	0.0000	5.9905	12.2430
biochar_2994	16072	0.2781	0.0000	1.4402	4.2587	0.0000	0.0000	0.7381	3.1258	0.0347	0.0000	1.3105	5.6834	0.0000	0.0000	3.1182	4.4323	0.0385	0.0646	3.9150	3.4904	0.5038	0.0000	2.2934	0.2745	0.0000	1.4981	6.3925	0.0000	0.0000	3.0380	3.2627
biochar_2995	16071	0.0000	0.0000	0.7291	0.6657	0.0000	0.0000	0.3289	0.2140	0.0000	0.0000	0.0630	0.4272	0.0000	0.0000	0.5995	0.3113	0.0000	0.0000	0.6982	0.4162	0.0000	0.0000	0.3519	0.0000	0.0000	0.3830	0.3736	0.0000	0.0000	0.3483	0.3336
biochar_2996	16069	0.0000	0.0000	0.3333	0.3339	0.0000	0.0000	0.0645	0.1255	0.0000	0.0000	0.0408	0.1738	0.0000	0.0000	0.1199	0.1601	0.0000	0.0000	0.6474	0.2166	0.0000	0.0000	0.1613	0.0000	0.0000	0.1393	0.1978	0.0000	0.0000	0.3166	0.1955
biochar_2997	16066	0.0000	0.0000	1.9976	0.8575	0.0000	0.0000	0.8535	2.0507	0.0000	0.0000	0.3091	1.9893	0.0000	0.0000	1.2440	2.0522	0.0000	0.0000	5.9087	3.9879	0.0000	0.0000	1.9234	0.0000	0.0000	1.7129	5.9474	0.0000	0.0000	1.9247	5.2931
biochar_2998	16065	0.0000	0.0000	8.1568	3.9865	0.0000	0.0000	2.7843	4.8558	0.0000	0.0000	0.0101	0.0476	0.0000	0.0000	2.1469	1.4011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1586	0.0000	0.0000	2.7152	0.0000	0.0000	0.0000	0.0000	0.5771
biochar_3000	16052	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1029	0.0000	0.0000	0.1629	0.0000	0.0000	0.0000	0.0000	0.0421	0.0000	0.0000	0.3732	0.0000	0.0000	0.0032	7.5820	0.0000	0.0000	0.1351	0.8466
biochar_3001	16048	0.1264	0.0000	95.2558	1.3540	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1636	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2684	0.0000	0.0000	0.0676	0.0000	0.0000	0.0000	0.2621	0.2601
biochar_3003	16042	0.0000	0.0000	0.1717	0.1720	0.0000	0.0000	0.0000	0.2878	0.0000	0.0000	0.0000	0.6494	0.0000	0.0000	1.3331	1.6850	0.0000	0.0000	0.6257	2.4186	0.0000	0.0000	0.1405	0.0000	0.0000	0.0000	0.9494	0.0000	0.0000	0.1717	0.3700
biochar_3004	16033	0.0000	0.0000	8.3920	0.0000	0.5478	0.0000	3.6630	0.0000	0.0000	0.1386	0.8597	0.0962	0.0437	0.0000	5.2319	0.6115	0.0000	0.0000	3.6206	1.1553	0.1976	0.0000	7.2322	0.0000	0.0000	2.6119	0.4880	0.0000	0.0000	5.6432	0.6686
biochar_3006	16029	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_3010	16023	0.0000	0.0000	9.1911	0.4113	0.0000	0.0000	0.2104	0.8099	0.0000	0.0000	0.6131	1.8049	0.0000	0.0000	2.8968	0.1176	0.0000	0.0000	1.5332	0.9984	0.1506	0.0000	2.9768	0.0000	0.0000	0.6136	2.6582	0.0000	0.0000	5.0508	7.8206
biochar_3011	16019	0.0000	0.0000	2.7041	12.5877	0.1961	0.0428	3.5530	17.0439	0.0577	0.0000	3.3200	25.4922	0.0000	0.0000	1.7775	8.1181	0.0113	0.0063	18.4311	41.2316	0.2316	0.0302	11.6115	0.4113	0.2581	6.7386	35.1525	0.0000	2.5253	9.4993	48.1706
biochar_3015	15999	0.1159	0.0000	7.0948	0.0000	0.0000	0.0000	0.0000	0.0099	0.0000	0.0000	0.0000	0.5498	0.0000	0.0000	0.4179	0.0746	0.0000	0.0000	0.5938	0.5353	0.0000	0.0000	36.6579	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1091	1.3977
biochar_3016	15982	0.0000	0.0000	0.0310	0.0000	0.0000	0.0000	0.3197	0.0687	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0450	0.0007	0.0000	0.0193	0.0000	0.6289	0.0000	0.0000	0.2066	0.0000	0.0000	1.2234	8.0212	0.0000	0.0000	0.2065	0.1364
biochar_3021	15965	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3698	0.0000	0.0000	0.0000	0.0000
biochar_3022	15965	0.0000	0.0000	13.5503	9.7377	0.0003	0.0000	23.3981	8.1893	0.0000	0.0000	3.8942	9.0317	0.0000	0.0000	18.4400	16.3605	0.0618	0.0000	11.9653	14.5329	0.0990	0.0000	22.7262	0.0000	0.0000	8.7557	14.0551	0.0000	0.0000	15.3167	19.9390
biochar_3023	15963	0.0000	0.0000	0.3741	0.9955	0.0000	0.0000	0.1416	1.8699	0.0000	0.0000	0.0522	9.4872	0.0000	0.0000	0.1514	5.1031	0.0000	0.0000	0.7569	1.8096	0.0000	0.0000	0.0341	0.0000	0.0000	0.2517	4.4024	0.0000	0.0000	0.5939	7.2176
biochar_3024	15951	0.1272	0.0000	9.6517	9.3547	0.0000	0.0114	0.9584	2.4549	0.0000	0.0000	0.4118	5.0304	0.0000	0.0000	6.8573	8.8409	0.0000	0.0000	4.9344	5.6289	0.0000	0.0000	2.5938	0.0000	0.0000	1.0958	10.2665	0.0000	0.0000	3.7795	3.8712
biochar_3025	15947	0.0000	0.0000	0.1586	2.7653	0.0000	0.0000	0.3112	2.2668	0.0000	0.0150	0.0000	2.2333	0.0000	0.0000	0.6721	5.0349	0.0005	0.0000	1.0071	4.0540	0.0000	0.0000	0.3423	0.0000	0.0000	0.4686	7.1465	0.0000	0.0000	0.5964	5.9177
biochar_3030	15927	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2017	0.0133	0.0000	0.0000	0.0224	0.0354	0.0000	0.0000	0.0306	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0293
biochar_3031	15925	0.0525	0.0000	6.7867	13.5253	0.0000	0.0000	0.9715	2.4573	0.0000	0.0566	1.5643	13.3364	0.0000	0.0000	8.7922	19.3559	0.0000	0.0000	3.5034	5.9614	0.0638	0.0000	4.0637	0.0000	0.0610	1.1392	6.5642	0.0000	0.0000	3.8683	5.3892
biochar_3032	15919	0.0000	0.0000	6.0137	0.0000	0.0000	0.0000	2.0886	0.0000	0.0000	0.0000	1.5261	0.0000	0.0000	0.0000	8.0576	0.0000	0.0183	0.0000	11.7785	0.0000	0.0080	0.0000	8.1167	0.0000	0.0000	3.4030	0.0000	0.0000	0.0000	3.4517	0.1376
biochar_3033	15916	0.0000	0.0000	0.0000	0.1655	0.0000	0.0000	0.0000	1.3151	0.0000	0.0000	0.0000	0.4286	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0588	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3484	8.0310
biochar_3038	15899	0.0000	0.0000	0.4569	0.9763	0.0000	0.0000	0.4661	0.4937	0.0000	0.0000	0.0399	0.8655	0.0000	0.0000	0.8965	1.5415	0.0000	0.0000	1.4866	2.7819	0.0000	0.0000	0.4728	0.0000	0.0000	0.5418	0.7746	0.0000	0.0000	0.7900	1.9056
biochar_3039	15897	0.1091	0.0000	7.5833	2.6765	0.0000	0.0000	1.1266	1.7207	0.0000	0.0000	0.7617	2.5353	0.0000	0.0000	3.6227	2.6361	0.0000	0.0000	2.6584	1.8612	0.0000	0.0000	3.6241	0.0000	0.0000	2.0771	1.9828	0.0000	0.0000	5.1979	2.5574
biochar_3040	15896	0.0000	0.0000	7.8800	0.2921	0.0000	0.0000	2.0487	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.6834	0.0539	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.8289	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.7162	0.1660
biochar_3041	15895	0.0000	0.0000	2.5619	8.9464	0.0000	0.0000	2.1509	7.2166	0.0000	0.0000	0.5144	3.5343	0.0000	0.0476	2.7322	9.2884	0.0000	0.0000	6.8075	8.7848	0.0000	0.0000	3.0524	0.0000	0.0000	2.2003	9.9831	0.0000	0.0000	3.1700	4.4626
biochar_3042	15889	0.0000	0.0000	0.2516	0.0000	0.0000	0.0000	0.2625	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.2625	0.0000	0.0000	0.0000	0.6839	0.0000	0.0000	0.0000	0.3960	0.0000	0.0000	0.1005	0.0000	0.0000	0.0000	0.2917	0.0109
biochar_3043	15889	0.0000	0.0000	1.4079	0.0256	0.0000	0.0000	0.6867	0.0000	0.0000	0.0000	0.1932	0.0327	0.0000	0.0000	1.8992	0.0000	0.0000	0.0000	1.9638	0.2259	0.0000	0.0000	2.2218	0.0000	0.0000	0.3371	0.2075	0.0000	0.0000	2.0757	0.4772
biochar_3044	15888	0.0000	0.0000	1.2180	1.8146	0.0000	0.0000	0.6079	2.8947	0.0000	0.0000	0.0394	4.3571	0.0000	0.0000	1.1862	3.6598	0.0000	0.0000	2.5857	2.0090	0.0000	0.0000	0.8269	0.0000	0.0000	0.5963	3.5650	0.0000	0.0000	1.3801	7.6494
biochar_3047	15884	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.8532	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_3048	15883	0.0000	0.0000	8.9321	4.5293	0.0000	0.0000	2.5106	3.0024	0.0000	0.0000	0.8199	3.8320	0.0000	0.0000	8.7512	3.6727	0.0000	0.0000	12.4022	3.9492	0.0000	0.0000	8.3759	0.0000	0.0000	1.6162	5.4399	0.0000	0.0000	12.5074	17.1299
biochar_3049	15878	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0918	0.6378	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1914	1.2898	0.0000	0.0000	0.7583	2.8720	0.0000	0.0000	0.0000	0.0000	0.0000	0.1625	0.9218	0.0000	0.0000	0.0000	0.0000
biochar_3050	15876	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4956	0.4965	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.7607	0.5213	0.0000	0.0000	0.0600	2.8312	0.0000	0.0000	0.0000	0.0000	0.0000	0.4513	10.2539	0.0000	0.0000	0.0000	0.0000
biochar_3051	15871	0.0000	0.0000	0.5756	1.8529	0.0000	0.0000	0.0458	0.5169	0.0000	0.0000	0.2917	7.8471	0.0000	0.0000	0.4045	0.5751	0.0000	0.0000	0.8444	1.5715	0.0000	0.0000	1.4696	0.0000	0.0000	0.2965	1.3563	0.0000	0.0000	1.9312	7.1298
biochar_3052	15869	0.0000	0.0000	4.1527	12.7601	0.0000	0.0000	0.1511	0.0336	0.0000	0.0000	0.9784	6.2403	0.0000	0.0000	0.4972	0.1662	0.0000	0.0000	0.2890	0.0000	0.0000	0.0000	5.7292	0.0000	0.0000	1.4297	1.4554	0.0000	0.0000	1.2370	0.6069
biochar_3053	15868	0.0000	0.0000	1.1433	3.9526	0.0000	0.0000	0.6837	2.3950	0.0000	0.0000	0.4019	1.2381	0.0000	0.0000	2.5729	2.8897	0.0000	0.0000	8.3908	1.6952	0.0000	0.0000	2.1287	0.0000	0.0000	0.8100	1.8461	0.0000	0.0000	4.0240	1.3045
biochar_3055	15867	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9847	9.4723	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.5332	0.0000	0.0000	1.7651	0.3473	0.0000	0.0000	0.0000	0.0000	0.0000	0.5082	0.7114	0.0000	0.0000	0.0046	0.0000
biochar_3056	15865	0.0000	0.0000	0.1717	5.7299	0.0000	0.0000	0.0000	2.0845	0.0000	0.0940	0.0000	5.1284	0.0000	0.0848	0.0668	9.7878	0.0000	0.0000	0.0198	1.9284	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.4475	0.0000	0.0628	0.0445	5.1483
biochar_3058	15862	0.0000	0.0000	10.1800	1.3131	0.0000	0.0000	0.3870	0.0539	0.0000	0.0000	0.0000	0.8798	0.0000	0.0000	2.9293	0.5961	0.0000	0.0000	0.5736	0.0000	0.0000	0.0000	4.1797	0.0000	0.0000	0.0251	0.0000	0.0000	0.0000	8.7256	5.0541
biochar_3059	15861	0.0000	0.0000	0.0000	0.3284	0.0000	0.0000	0.0348	0.5729	0.0000	0.0000	0.0000	0.4821	0.0000	0.0000	0.0180	0.3959	0.0000	0.0000	0.0910	1.1544	0.0000	0.0000	0.1448	0.0000	0.0000	0.0000	0.1711	0.0000	0.0000	0.2607	7.0913
biochar_3060	15856	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0572	0.0000	0.0000	0.0000	0.0099	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_3061	15852	0.0000	0.0000	0.0877	2.0457	0.0009	0.1326	0.3253	7.0975	0.0000	0.0000	0.0000	2.2795	0.0000	0.0000	0.1626	2.0080	0.0000	0.0000	0.0000	0.2601	0.0000	0.0000	0.0077	0.0000	0.0000	0.1289	1.2299	0.0000	0.0137	0.1657	2.6070
biochar_3064	15845	0.0000	0.0000	0.1363	0.6752	0.0000	0.0000	0.0000	2.2421	0.0000	0.0000	0.0146	1.6049	0.0000	0.0000	0.1795	1.0532	0.0000	0.0000	0.6247	2.2591	0.0000	0.0000	0.2356	0.0000	0.0000	0.2913	2.0508	0.0000	0.0000	0.2385	1.1643
biochar_3067	15826	0.0000	0.0000	1.3146	11.5109	0.0000	0.0000	1.5517	25.3170	0.0000	0.0000	1.1505	18.3077	0.0000	0.0000	0.5365	3.8619	0.0000	0.0000	4.2354	21.3679	0.0000	0.0000	4.2241	0.0000	0.0000	2.2317	5.2829	0.0000	0.0000	4.6430	32.6249
biochar_3068	15824	0.0353	0.0000	12.9373	33.2641	0.0000	0.0000	1.2744	3.4066	0.0000	0.0007	0.8585	16.0691	0.0857	0.0000	6.5524	26.5665	0.0000	0.0000	2.0768	7.3930	0.0113	0.0000	7.4460	0.0000	0.0000	0.8460	4.2699	0.0000	0.0000	7.9411	23.3408
biochar_3069	15822	0.0000	0.0098	3.8971	8.5706	0.0000	0.0000	1.2703	1.8911	0.0000	0.0208	0.9164	9.2484	0.0000	0.0000	0.4670	3.1896	0.0000	0.0000	3.3622	0.8411	0.0000	0.0664	4.7805	0.0000	0.0000	0.7615	0.8674	0.0000	0.1443	9.6546	19.9068
biochar_3070	15814	0.0000	0.0000	5.4899	1.8957	0.0000	0.0000	0.4029	0.6636	0.0000	0.0000	1.1469	0.5372	0.0000	0.0000	0.6615	0.1857	0.0000	0.0000	1.0160	0.2255	0.0000	0.0000	12.7771	0.0000	0.0000	1.3803	0.3567	0.0000	0.0000	14.8996	3.3623
biochar_3071	15812	0.0000	0.0000	0.0000	0.2091	0.0000	0.0000	0.0265	1.5556	0.0000	0.0000	0.0000	0.3074	0.0000	0.0000	0.0542	1.5682	0.0000	0.0000	1.4134	6.2282	0.0000	0.0000	0.1247	0.0000	0.0000	0.6198	8.4973	0.0000	0.0000	0.0018	1.3023
biochar_3072	15808	0.0000	0.0625	5.0069	12.9011	0.0000	0.0000	0.0000	0.1063	0.0000	0.3827	2.1480	29.7162	0.0000	0.0689	2.0108	16.8783	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3061	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.4805	6.2955
biochar_3073	15808	0.0000	0.0000	0.0236	3.1447	0.0000	0.0051	0.0617	5.8476	0.0000	0.0000	0.0000	0.5772	0.0000	0.0000	0.2147	9.3260	0.0000	0.0000	0.2221	4.4640	0.0000	0.0000	0.0986	0.0000	0.0000	0.0345	3.4196	0.0000	0.0000	0.1076	2.3715
biochar_3075	15798	0.0000	0.0000	0.3691	5.8858	0.0000	0.0000	0.0332	2.2804	0.0000	0.0000	0.0241	5.6549	0.0000	0.0000	0.0639	2.5541	0.0000	0.0000	0.3948	1.7703	0.0000	0.0000	0.3479	0.0000	0.0000	0.3157	4.4805	0.0000	0.0000	0.7090	9.5453
biochar_3077	15798	0.0000	0.0000	0.6798	11.1835	0.0000	0.0737	0.6958	14.5608	0.0000	0.0000	0.0000	7.7485	0.0000	0.0000	1.1308	9.5468	0.0000	0.0000	0.6113	4.4612	0.0000	0.0000	0.4295	0.0000	0.0000	0.9391	6.1445	0.0000	0.0225	1.0349	9.2820
biochar_3079	15795	0.0000	0.0000	0.1540	1.5554	0.0000	0.0000	0.0000	0.9918	0.0000	0.0000	0.0000	3.6849	0.0000	0.0000	0.0000	2.0502	0.0000	0.0000	0.0577	0.8906	0.0000	0.0000	0.1467	0.0000	0.0000	0.0000	0.9118	0.0000	0.0000	0.2175	1.3948
biochar_3080	15791	0.0000	0.0000	0.4100	0.0000	0.0000	0.0000	0.4874	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5738	0.0000	0.0000	0.0000	1.3585	0.0000	0.0000	0.0000	0.8532	0.0000	0.0000	0.4747	0.0000	0.0000	0.0000	0.4202	0.0532
biochar_3082	15788	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.8247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_3085	15785	0.0000	0.0000	4.1498	0.9211	0.0000	0.0000	2.9609	0.4713	0.0000	0.0000	0.5243	0.7411	0.0000	0.0000	6.4394	0.9699	0.1181	0.0000	19.6641	2.6508	0.0000	0.0000	9.1158	0.0000	0.0000	4.8747	5.0420	0.0000	0.0000	8.9878	12.5342
biochar_3087	15773	0.0037	0.0000	7.5091	1.8482	0.3504	0.0439	4.4251	9.8452	0.8036	0.0000	1.0650	2.1646	0.0823	0.0000	7.5848	4.1534	0.7791	0.0759	15.5175	8.6767	0.9254	0.0000	7.7876	0.4885	0.0228	5.4939	3.4760	0.2068	0.0430	7.2518	6.6302
biochar_3088	15768	0.0000	0.0000	0.3691	0.0000	0.0000	0.0000	4.5831	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4352	0.0000	0.0000	0.0000	7.6690	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_3090	15763	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_3092	15761	0.0416	0.0000	30.3254	6.7603	0.1425	0.0000	18.0306	6.0048	0.0000	0.0000	2.7105	2.3793	0.0890	0.0000	37.4762	9.4674	0.8622	0.0000	69.4242	10.2093	0.2727	0.0000	40.2271	0.1407	0.0000	15.3881	7.7878	0.3058	0.0000	45.2671	11.7649
biochar_3094	15749	0.0000	0.0000	0.0000	1.9033	0.0000	0.0000	0.0000	0.2266	0.0000	0.0000	0.0000	10.2467	0.0000	0.0000	0.0000	0.5080	0.0000	0.0000	0.0000	0.5281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.3297	0.0000	0.0000	0.1065	0.0052
biochar_3095	15746	0.6601	0.0000	11.4058	5.1749	0.0000	0.0000	4.0228	0.1497	1.1596	0.0000	1.8770	0.4775	0.0000	0.0812	13.0591	2.0794	0.0000	0.1245	7.2388	4.1435	0.0000	0.0000	19.6861	0.2712	0.0000	24.2517	8.7514	0.0000	0.0000	8.1122	4.7100
biochar_3096	15745	0.0000	0.0000	2.4334	0.6093	0.0000	0.0000	0.1650	0.9247	0.0000	0.0000	1.1618	5.4554	0.0000	0.0000	0.5498	1.6682	0.0000	0.0000	1.3289	5.7058	0.0000	0.0000	0.3602	0.0000	0.0000	0.4791	2.7933	0.0000	0.0000	1.2336	0.7203
biochar_3097	15741	0.0000	0.0000	0.0033	0.2994	0.0000	0.0000	0.0760	0.3183	0.0000	0.0000	0.0000	0.3631	0.0000	0.0000	0.0845	0.4653	0.0000	0.0000	0.1050	0.3743	0.0000	0.0000	0.1276	0.0000	0.0000	0.0456	0.3481	0.0000	0.0000	0.1776	0.6437
