contig	Length	B0H_BULK_S142_L006.vir.sortedIndexed.bam	B0H_BULK_S59_L006.vir.sortedIndexed.bam	B0H_VFD_S134_L006.vir.sortedIndexed.bam	B0H_VFD_S52_L006.vir.sortedIndexed.bam	B0L_BULK_S141_L006.vir.sortedIndexed.bam	B0L_BULK_S58_L006.vir.sortedIndexed.bam	B0L_VFD_S133_L006.vir.sortedIndexed.bam	B0L_VFD_S51_L006.vir.sortedIndexed.bam	B2R2H_BULK_S144_L006.vir.sortedIndexed.bam	B2R2H_BULK_S61_L006.vir.sortedIndexed.bam	B2R2H_VFD_S136_L006.vir.sortedIndexed.bam	B2R2H_VFD_S54_L006.vir.sortedIndexed.bam	B2R2L_BULK_S143_L006.vir.sortedIndexed.bam	B2R2L_BULK_S60_L006.vir.sortedIndexed.bam	B2R2L_VFD_S135_L006.vir.sortedIndexed.bam	B2R2L_VFD_S53_L006.vir.sortedIndexed.bam	B3R2H_BULK_S146_L006.vir.sortedIndexed.bam	B3R2H_BULK_S65_L006.vir.sortedIndexed.bam	B3R2H_VFD_S138_L006.vir.sortedIndexed.bam	B3R2H_VFD_S55_L006.vir.sortedIndexed.bam	B3R2L_BULK_S145_L006.vir.sortedIndexed.bam	B3R2L_BULK_S62_L006.vir.sortedIndexed.bam	B3R2L_VFD_S137_L006.vir.sortedIndexed.bam	B8R2H_BULK_S148_L006.vir.sortedIndexed.bam	B8R2H_BULK_S63_L006.vir.sortedIndexed.bam	B8R2H_VFD_S140_L006.vir.sortedIndexed.bam	B8R2H_VFD_S57_L006.vir.sortedIndexed.bam	B8R2L_BULK_S147_L006.vir.sortedIndexed.bam	B8R2L_BULK_S64_L006.vir.sortedIndexed.bam	B8R2L_VFD_S139_L006.vir.sortedIndexed.bam	B8R2L_VFD_S56_L006.vir.sortedIndexed.bam
biochar_5406	10958	6.0000	4.0000	200.0000	557.0000	6.0000	2.0000	197.0000	437.0000	0.0000	0.0000	30.0000	202.0000	0.0000	8.0000	166.0000	864.0000	0.0000	10.0000	101.0000	407.0000	6.0000	4.0000	79.0000	0.0000	4.0000	192.0000	775.0000	0.0000	4.0000	93.0000	305.0000
biochar_5408	10958	4.0000	5.0000	75.0000	171.0000	0.0000	1.0000	73.0000	69.0000	0.0000	0.0000	83.0000	71.0000	12.0000	0.0000	1890.0000	121.0000	0.0000	0.0000	156.0000	186.0000	4.0000	0.0000	68.0000	0.0000	1.0000	11.0000	35.0000	3.0000	0.0000	207.0000	516.0000
biochar_5410	10955	2.0000	0.0000	262.0000	90.0000	4.0000	0.0000	515.0000	141.0000	0.0000	0.0000	64.0000	62.0000	4.0000	6.0000	645.0000	217.0000	18.0000	0.0000	1589.0000	225.0000	12.0000	0.0000	1088.0000	2.0000	6.0000	336.0000	130.0000	0.0000	0.0000	976.0000	194.0000
biochar_5412	10954	0.0000	0.0000	53.0000	73.0000	0.0000	0.0000	11.0000	51.0000	0.0000	0.0000	8.0000	247.0000	0.0000	6.0000	29.0000	32.0000	0.0000	0.0000	16.0000	97.0000	0.0000	0.0000	21.0000	0.0000	0.0000	22.0000	38.0000	0.0000	0.0000	27.0000	55.0000
biochar_5413	10952	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	55.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	697.0000	10.0000	0.0000	0.0000	0.0000	0.0000
biochar_5415	10946	2.0000	6.0000	331.0000	638.0000	3.0000	6.0000	295.0000	391.0000	0.0000	4.0000	30.0000	317.0000	0.0000	2.0000	261.0000	686.0000	4.0000	6.0000	352.0000	470.0000	8.0000	2.0000	321.0000	2.0000	2.0000	306.0000	503.0000	0.0000	9.0000	560.0000	473.0000
biochar_5417	10944	1.0000	2.0000	181.0000	75.0000	10.0000	2.0000	258.0000	105.0000	0.0000	0.0000	86.0000	218.0000	2.0000	2.0000	242.0000	152.0000	11.0000	0.0000	461.0000	146.0000	10.0000	0.0000	323.0000	4.0000	0.0000	275.0000	287.0000	2.0000	0.0000	234.0000	344.0000
biochar_5418	10943	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_5420	10942	20.0000	4.0000	244.0000	437.0000	3.0000	0.0000	346.0000	465.0000	4.0000	0.0000	48.0000	287.0000	13.0000	4.0000	533.0000	732.0000	14.0000	3.0000	934.0000	922.0000	6.0000	2.0000	562.0000	14.0000	8.0000	607.0000	1324.0000	4.0000	10.0000	679.0000	629.0000
biochar_5421	10941	0.0000	4.0000	221.0000	721.0000	4.0000	2.0000	75.0000	280.0000	0.0000	0.0000	18.0000	113.0000	2.0000	4.0000	91.0000	379.0000	6.0000	2.0000	88.0000	234.0000	8.0000	0.0000	189.0000	0.0000	0.0000	60.0000	232.0000	0.0000	0.0000	145.0000	565.0000
biochar_5425	10935	0.0000	0.0000	25.0000	0.0000	0.0000	0.0000	396.0000	0.0000	0.0000	0.0000	18.0000	2.0000	0.0000	0.0000	134.0000	0.0000	11.0000	4.0000	620.0000	10.0000	0.0000	0.0000	104.0000	0.0000	0.0000	374.0000	44.0000	2.0000	0.0000	162.0000	2.0000
biochar_5427	10933	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0000	3.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	344.0000	0.0000	2.0000	14.0000	542.0000	0.0000	4.0000	0.0000	0.0000	10.0000	8.0000	318.0000	0.0000	0.0000	0.0000	0.0000
biochar_5432	10927	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	2.0000	0.0000	0.0000	2.0000	0.0000	587.0000	412.0000	0.0000	0.0000	0.0000	0.0000	8.0000	36.0000	22.0000	0.0000	0.0000	0.0000	0.0000
biochar_5433	10926	8.0000	4.0000	542.0000	363.0000	12.0000	6.0000	138.0000	393.0000	4.0000	10.0000	25.0000	381.0000	4.0000	4.0000	252.0000	470.0000	2.0000	4.0000	163.0000	444.0000	13.0000	10.0000	193.0000	0.0000	2.0000	41.0000	764.0000	4.0000	3.0000	222.0000	424.0000
biochar_5435	10923	6.0000	0.0000	867.0000	234.0000	7.0000	0.0000	619.0000	189.0000	12.0000	4.0000	183.0000	268.0000	6.0000	8.0000	1036.0000	246.0000	69.0000	1.0000	2720.0000	346.0000	14.0000	4.0000	1268.0000	28.0000	2.0000	897.0000	738.0000	7.0000	0.0000	1697.0000	800.0000
biochar_5438	10921	0.0000	0.0000	51.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	16.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	24.0000	0.0000	0.0000	2.0000	37.0000	4.0000
biochar_5439	10921	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	32.0000	0.0000	2.0000	0.0000	128.0000	35.0000	0.0000	0.0000	70.0000	7.0000	0.0000	447.0000	112.0000	0.0000	2.0000	24.0000	18.0000
biochar_5440	10921	0.0000	0.0000	39.0000	124.0000	0.0000	2.0000	0.0000	172.0000	0.0000	4.0000	2.0000	16.0000	2.0000	2.0000	54.0000	595.0000	0.0000	2.0000	9.0000	48.0000	0.0000	2.0000	6.0000	2.0000	0.0000	71.0000	51.0000	0.0000	0.0000	2.0000	21.0000
biochar_5441	10920	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_5443	10918	0.0000	0.0000	49.0000	263.0000	3.0000	0.0000	9.0000	95.0000	0.0000	12.0000	6.0000	229.0000	0.0000	2.0000	33.0000	466.0000	0.0000	0.0000	12.0000	213.0000	2.0000	1.0000	26.0000	0.0000	0.0000	4.0000	237.0000	0.0000	5.0000	15.0000	256.0000
biochar_5448	10911	8.0000	2.0000	782.0000	228.0000	11.0000	4.0000	406.0000	777.0000	5.0000	6.0000	114.0000	549.0000	7.0000	2.0000	782.0000	374.0000	19.0000	6.0000	2247.0000	897.0000	8.0000	2.0000	1163.0000	15.0000	10.0000	984.0000	1502.0000	6.0000	8.0000	1520.0000	2129.0000
biochar_5449	10910	0.0000	2.0000	53.0000	22.0000	4.0000	2.0000	70.0000	233.0000	0.0000	0.0000	5.0000	11.0000	17.0000	8.0000	258.0000	541.0000	8.0000	0.0000	311.0000	453.0000	2.0000	0.0000	47.0000	6.0000	4.0000	36.0000	72.0000	4.0000	2.0000	54.0000	26.0000
biochar_5451	10908	0.0000	0.0000	15.0000	9.0000	0.0000	0.0000	10.0000	26.0000	0.0000	0.0000	49.0000	664.0000	2.0000	0.0000	55.0000	11.0000	0.0000	0.0000	62.0000	4.0000	0.0000	0.0000	33.0000	0.0000	0.0000	39.0000	13.0000	0.0000	0.0000	12.0000	5.0000
biochar_5452	10908	0.0000	2.0000	301.0000	54.0000	6.0000	0.0000	137.0000	21.0000	0.0000	0.0000	30.0000	38.0000	0.0000	0.0000	137.0000	14.0000	0.0000	2.0000	40.0000	5.0000	8.0000	0.0000	270.0000	0.0000	0.0000	50.0000	20.0000	0.0000	0.0000	217.0000	111.0000
biochar_5454	10904	0.0000	2.0000	209.0000	450.0000	0.0000	1.0000	67.0000	133.0000	4.0000	14.0000	84.0000	902.0000	4.0000	2.0000	314.0000	740.0000	0.0000	12.0000	150.0000	395.0000	4.0000	0.0000	146.0000	0.0000	0.0000	47.0000	286.0000	0.0000	0.0000	140.0000	341.0000
biochar_5457	10898	0.0000	0.0000	29.0000	270.0000	3.0000	2.0000	20.0000	524.0000	0.0000	2.0000	27.0000	286.0000	0.0000	0.0000	16.0000	85.0000	0.0000	0.0000	103.0000	465.0000	0.0000	0.0000	92.0000	0.0000	0.0000	52.0000	99.0000	0.0000	6.0000	87.0000	638.0000
biochar_5458	10897	10.0000	2.0000	15109.0000	7289.0000	20.0000	6.0000	1666.0000	824.0000	20.0000	26.0000	1348.0000	7410.0000	4.0000	0.0000	940.0000	1216.0000	2.0000	10.0000	2769.0000	2270.0000	8.0000	0.0000	5446.0000	12.0000	8.0000	1674.0000	7096.0000	0.0000	2.0000	1887.0000	1408.0000
biochar_5461	10892	5.0000	0.0000	422.0000	81.0000	2.0000	0.0000	202.0000	67.0000	6.0000	1.0000	89.0000	67.0000	6.0000	2.0000	377.0000	161.0000	20.0000	3.0000	560.0000	69.0000	12.0000	2.0000	566.0000	8.0000	3.0000	243.0000	93.0000	5.0000	4.0000	436.0000	96.0000
biochar_5462	10892	0.0000	0.0000	7.0000	38.0000	2.0000	0.0000	16.0000	169.0000	0.0000	0.0000	0.0000	16.0000	2.0000	0.0000	31.0000	454.0000	0.0000	2.0000	85.0000	531.0000	0.0000	3.0000	4.0000	0.0000	2.0000	32.0000	474.0000	0.0000	0.0000	4.0000	43.0000
biochar_5463	10891	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	86.0000	21.0000	4.0000	0.0000	379.0000	483.0000	0.0000	0.0000	0.0000	0.0000	2.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
biochar_5467	10884	2.0000	0.0000	157.0000	6.0000	0.0000	0.0000	133.0000	19.0000	6.0000	0.0000	36.0000	16.0000	0.0000	2.0000	233.0000	12.0000	4.0000	0.0000	371.0000	8.0000	2.0000	0.0000	244.0000	4.0000	2.0000	178.0000	22.0000	4.0000	0.0000	482.0000	14.0000
biochar_5469	10883	0.0000	2.0000	4.0000	10.0000	0.0000	0.0000	2.0000	88.0000	0.0000	2.0000	0.0000	6.0000	0.0000	4.0000	4.0000	583.0000	0.0000	0.0000	10.0000	221.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0000	94.0000	0.0000	2.0000	2.0000	15.0000
biochar_5471	10880	12.0000	0.0000	1276.0000	29.0000	2.0000	0.0000	245.0000	16.0000	6.0000	0.0000	165.0000	36.0000	21.0000	0.0000	465.0000	31.0000	6.0000	2.0000	671.0000	16.0000	13.0000	0.0000	803.0000	12.0000	0.0000	238.0000	30.0000	6.0000	2.0000	594.0000	38.0000
biochar_5472	10879	2.0000	0.0000	246.0000	291.0000	0.0000	4.0000	142.0000	273.0000	2.0000	0.0000	79.0000	804.0000	6.0000	0.0000	327.0000	485.0000	2.0000	0.0000	579.0000	663.0000	2.0000	2.0000	460.0000	0.0000	8.0000	162.0000	641.0000	4.0000	3.0000	451.0000	932.0000
biochar_5474	10876	0.0000	0.0000	288.0000	111.0000	0.0000	0.0000	34.0000	90.0000	2.0000	0.0000	37.0000	189.0000	2.0000	3.0000	350.0000	420.0000	1.0000	0.0000	192.0000	808.0000	0.0000	0.0000	135.0000	0.0000	0.0000	14.0000	119.0000	0.0000	0.0000	15.0000	73.0000
biochar_5476	10872	0.0000	0.0000	214.0000	62.0000	0.0000	0.0000	129.0000	54.0000	0.0000	0.0000	4.0000	36.0000	4.0000	0.0000	246.0000	110.0000	4.0000	0.0000	600.0000	459.0000	0.0000	0.0000	88.0000	2.0000	0.0000	300.0000	81.0000	0.0000	0.0000	68.0000	42.0000
biochar_5477	10864	0.0000	0.0000	193.0000	0.0000	0.0000	0.0000	33.0000	2.0000	4.0000	0.0000	28.0000	2.0000	0.0000	0.0000	51.0000	0.0000	1.0000	0.0000	109.0000	2.0000	0.0000	0.0000	143.0000	0.0000	0.0000	26.0000	2.0000	0.0000	0.0000	67.0000	0.0000
biochar_5479	10860	4.0000	0.0000	99.0000	59.0000	4.0000	0.0000	76.0000	69.0000	0.0000	0.0000	7.0000	39.0000	0.0000	0.0000	63.0000	88.0000	12.0000	0.0000	156.0000	64.0000	0.0000	0.0000	106.0000	4.0000	1.0000	85.0000	123.0000	2.0000	2.0000	69.0000	70.0000
biochar_5480	10859	8.0000	6.0000	41.0000	202.0000	12.0000	11.0000	15.0000	608.0000	4.0000	14.0000	8.0000	206.0000	6.0000	2.0000	34.0000	313.0000	1.0000	3.0000	20.0000	165.0000	10.0000	6.0000	41.0000	4.0000	2.0000	39.0000	215.0000	2.0000	13.0000	36.0000	217.0000
biochar_5485	10854	0.0000	0.0000	73.0000	342.0000	2.0000	2.0000	45.0000	383.0000	2.0000	2.0000	26.0000	597.0000	4.0000	2.0000	130.0000	635.0000	0.0000	6.0000	310.0000	1004.0000	0.0000	0.0000	140.0000	2.0000	2.0000	50.0000	609.0000	0.0000	2.0000	191.0000	1715.0000
biochar_5486	10853	0.0000	0.0000	370.0000	15.0000	0.0000	0.0000	317.0000	34.0000	6.0000	0.0000	120.0000	63.0000	0.0000	0.0000	184.0000	31.0000	6.0000	2.0000	815.0000	169.0000	2.0000	0.0000	851.0000	2.0000	0.0000	222.0000	159.0000	4.0000	2.0000	865.0000	367.0000
biochar_5487	10852	0.0000	0.0000	112.0000	450.0000	0.0000	2.0000	33.0000	241.0000	0.0000	0.0000	18.0000	461.0000	0.0000	0.0000	92.0000	78.0000	0.0000	0.0000	12.0000	28.0000	0.0000	0.0000	42.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0000	134.0000	203.0000
biochar_5488	10850	0.0000	0.0000	15.0000	106.0000	0.0000	0.0000	52.0000	278.0000	0.0000	0.0000	4.0000	46.0000	0.0000	0.0000	24.0000	44.0000	0.0000	0.0000	61.0000	224.0000	0.0000	2.0000	84.0000	0.0000	0.0000	22.0000	274.0000	0.0000	2.0000	135.0000	743.0000
biochar_5489	10846	0.0000	0.0000	26.0000	121.0000	0.0000	0.0000	9.0000	20.0000	2.0000	0.0000	22.0000	139.0000	0.0000	0.0000	78.0000	33.0000	2.0000	0.0000	99.0000	194.0000	4.0000	0.0000	71.0000	0.0000	0.0000	32.0000	167.0000	2.0000	4.0000	76.0000	693.0000
biochar_5490	10846	2.0000	0.0000	222.0000	114.0000	2.0000	0.0000	332.0000	60.0000	6.0000	0.0000	82.0000	66.0000	4.0000	2.0000	338.0000	206.0000	12.0000	8.0000	454.0000	326.0000	2.0000	2.0000	216.0000	18.0000	2.0000	600.0000	128.0000	2.0000	0.0000	124.0000	42.0000
biochar_5491	10845	2.0000	2.0000	219.0000	407.0000	6.0000	3.0000	88.0000	250.0000	22.0000	22.0000	181.0000	3968.0000	2.0000	6.0000	422.0000	505.0000	28.0000	0.0000	2083.0000	2363.0000	16.0000	29.0000	1080.0000	4.0000	33.0000	142.0000	270.0000	10.0000	32.0000	1353.0000	4300.0000
biochar_5492	10843	0.0000	0.0000	48.0000	0.0000	0.0000	0.0000	2.0000	11.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	2.0000	6.0000	0.0000	0.0000	701.0000	19.0000	0.0000	0.0000	72.0000	0.0000	2.0000	4.0000	408.0000	0.0000	0.0000	2.0000	250.0000
biochar_5496	10840	2.0000	2.0000	92.0000	152.0000	6.0000	5.0000	125.0000	441.0000	4.0000	2.0000	37.0000	320.0000	2.0000	4.0000	197.0000	591.0000	0.0000	8.0000	544.0000	746.0000	4.0000	0.0000	390.0000	6.0000	14.0000	241.0000	535.0000	12.0000	2.0000	745.0000	1021.0000
biochar_5497	10840	0.0000	0.0000	4.0000	54.0000	0.0000	0.0000	4.0000	80.0000	0.0000	0.0000	2.0000	56.0000	0.0000	0.0000	8.0000	93.0000	0.0000	2.0000	22.0000	81.0000	0.0000	0.0000	0.0000	0.0000	0.0000	36.0000	106.0000	0.0000	0.0000	8.0000	30.0000
biochar_5500	10835	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	25.0000	30.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	2.0000	5.0000	0.0000	2.0000	290.0000	616.0000	0.0000	0.0000	6.0000	6.0000	2.0000	225.0000	683.0000	0.0000	0.0000	2.0000	0.0000
biochar_5501	10834	2.0000	2.0000	96.0000	266.0000	4.0000	0.0000	45.0000	215.0000	2.0000	2.0000	6.0000	44.0000	4.0000	2.0000	97.0000	468.0000	0.0000	0.0000	53.0000	192.0000	0.0000	0.0000	16.0000	0.0000	0.0000	8.0000	20.0000	0.0000	0.0000	24.0000	33.0000
biochar_5505	10828	0.0000	2.0000	28.0000	164.0000	0.0000	2.0000	34.0000	97.0000	0.0000	0.0000	6.0000	131.0000	0.0000	0.0000	72.0000	95.0000	4.0000	0.0000	106.0000	160.0000	0.0000	2.0000	90.0000	6.0000	2.0000	96.0000	334.0000	0.0000	2.0000	108.0000	212.0000
biochar_5508	10820	0.0000	0.0000	588.0000	51.0000	4.0000	0.0000	503.0000	32.0000	0.0000	0.0000	20.0000	18.0000	6.0000	0.0000	117.0000	44.0000	0.0000	0.0000	95.0000	86.0000	2.0000	0.0000	193.0000	0.0000	0.0000	265.0000	31.0000	4.0000	1.0000	221.0000	85.0000
biochar_5509	10819	3.0000	2.0000	56.0000	71.0000	0.0000	0.0000	28.0000	27.0000	0.0000	0.0000	10.0000	110.0000	2.0000	0.0000	39.0000	88.0000	0.0000	2.0000	31.0000	3.0000	0.0000	0.0000	38.0000	0.0000	0.0000	36.0000	46.0000	0.0000	2.0000	87.0000	141.0000
biochar_5510	10819	0.0000	0.0000	155.0000	2.0000	2.0000	0.0000	112.0000	0.0000	0.0000	0.0000	27.0000	4.0000	0.0000	0.0000	183.0000	11.0000	4.0000	0.0000	528.0000	38.0000	2.0000	0.0000	399.0000	0.0000	0.0000	135.0000	84.0000	2.0000	0.0000	441.0000	163.0000
biochar_5511	10819	32.0000	8.0000	1854.0000	8431.0000	20.0000	38.0000	711.0000	3858.0000	46.0000	136.0000	314.0000	5899.0000	14.0000	6.0000	1038.0000	4042.0000	28.0000	38.0000	2002.0000	2828.0000	22.0000	15.0000	1548.0000	52.0000	38.0000	1396.0000	5141.0000	24.0000	12.0000	2319.0000	6959.0000
biochar_5515	10812	25.0000	14.0000	3692.0000	2037.0000	37.0000	11.0000	2828.0000	2219.0000	6.0000	8.0000	784.0000	2595.0000	27.0000	24.0000	3330.0000	2480.0000	84.0000	12.0000	6594.0000	3483.0000	45.0000	10.0000	5075.0000	31.0000	19.0000	3077.0000	4841.0000	37.0000	16.0000	5092.0000	4238.0000
biochar_5516	10811	0.0000	0.0000	102.0000	147.0000	4.0000	0.0000	21.0000	154.0000	0.0000	0.0000	22.0000	469.0000	20.0000	2.0000	60.0000	299.0000	2.0000	2.0000	133.0000	477.0000	2.0000	0.0000	77.0000	3.0000	2.0000	180.0000	52.0000	2.0000	2.0000	132.0000	127.0000
biochar_5517	10811	0.0000	4.0000	305.0000	454.0000	1.0000	4.0000	98.0000	373.0000	0.0000	2.0000	51.0000	577.0000	2.0000	0.0000	93.0000	215.0000	8.0000	8.0000	356.0000	246.0000	2.0000	2.0000	211.0000	2.0000	0.0000	131.0000	758.0000	0.0000	0.0000	176.0000	591.0000
biochar_5518	10811	8.0000	6.0000	432.0000	304.0000	0.0000	0.0000	43.0000	33.0000	0.0000	0.0000	13.0000	294.0000	0.0000	0.0000	141.0000	42.0000	0.0000	6.0000	27.0000	5.0000	2.0000	0.0000	53.0000	0.0000	0.0000	47.0000	79.0000	0.0000	0.0000	51.0000	63.0000
biochar_5519	10809	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	53.0000	0.0000	0.0000	0.0000	6.0000	0.0000	0.0000	0.0000	46.0000	0.0000	0.0000	76.0000	426.0000	0.0000	0.0000	18.0000	0.0000	0.0000	0.0000	217.0000	0.0000	0.0000	0.0000	34.0000
biochar_5521	10809	0.0000	0.0000	468.0000	47.0000	8.0000	0.0000	131.0000	34.0000	6.0000	0.0000	123.0000	92.0000	0.0000	0.0000	444.0000	65.0000	0.0000	0.0000	94.0000	14.0000	6.0000	2.0000	708.0000	0.0000	0.0000	58.0000	16.0000	4.0000	0.0000	471.0000	102.0000
biochar_5522	10807	8.0000	4.0000	277.0000	462.0000	6.0000	4.0000	369.0000	843.0000	2.0000	1.0000	33.0000	476.0000	12.0000	9.0000	582.0000	826.0000	19.0000	12.0000	1360.0000	1034.0000	6.0000	8.0000	470.0000	18.0000	10.0000	1088.0000	1283.0000	2.0000	14.0000	796.0000	513.0000
biochar_5526	10805	11.0000	10.0000	594.0000	369.0000	10.0000	4.0000	276.0000	271.0000	4.0000	0.0000	106.0000	353.0000	6.0000	0.0000	370.0000	285.0000	4.0000	0.0000	1341.0000	261.0000	10.0000	7.0000	682.0000	15.0000	0.0000	420.0000	533.0000	2.0000	25.0000	640.0000	340.0000
biochar_5527	10805	0.0000	1.0000	7.0000	171.0000	0.0000	2.0000	33.0000	74.0000	0.0000	2.0000	6.0000	582.0000	0.0000	2.0000	14.0000	188.0000	0.0000	2.0000	32.0000	129.0000	0.0000	4.0000	13.0000	0.0000	0.0000	4.0000	178.0000	0.0000	0.0000	8.0000	232.0000
biochar_5530	10802	0.0000	0.0000	496.0000	74.0000	0.0000	0.0000	75.0000	79.0000	4.0000	0.0000	40.0000	61.0000	2.0000	0.0000	430.0000	292.0000	0.0000	0.0000	225.0000	198.0000	2.0000	0.0000	376.0000	0.0000	0.0000	114.0000	119.0000	0.0000	0.0000	227.0000	43.0000
biochar_5532	10798	4.0000	1.0000	78.0000	110.0000	0.0000	4.0000	173.0000	270.0000	0.0000	2.0000	10.0000	122.0000	0.0000	0.0000	145.0000	265.0000	15.0000	0.0000	450.0000	383.0000	7.0000	0.0000	132.0000	3.0000	9.0000	330.0000	569.0000	1.0000	3.0000	212.0000	180.0000
biochar_5535	10795	2.0000	2.0000	173.0000	295.0000	0.0000	7.0000	179.0000	499.0000	4.0000	2.0000	32.0000	403.0000	0.0000	2.0000	166.0000	341.0000	0.0000	0.0000	415.0000	360.0000	2.0000	2.0000	210.0000	2.0000	2.0000	186.0000	461.0000	0.0000	20.0000	220.0000	376.0000
biochar_5536	10794	8.0000	0.0000	45.0000	6.0000	36.0000	6.0000	36.0000	40.0000	40.0000	8.0000	130.0000	4.0000	12.0000	6.0000	305.0000	49.0000	14.0000	6.0000	158.0000	16.0000	16.0000	0.0000	94.0000	71.0000	4.0000	492.0000	2.0000	29.0000	1.0000	66.0000	7.0000
biochar_5537	10792	0.0000	0.0000	17.0000	128.0000	0.0000	10.0000	15.0000	368.0000	0.0000	4.0000	4.0000	214.0000	2.0000	0.0000	39.0000	335.0000	2.0000	6.0000	87.0000	350.0000	4.0000	0.0000	22.0000	0.0000	0.0000	14.0000	326.0000	0.0000	9.0000	36.0000	355.0000
biochar_5538	10791	0.0000	0.0000	35.0000	195.0000	0.0000	0.0000	35.0000	253.0000	0.0000	0.0000	18.0000	217.0000	0.0000	2.0000	30.0000	273.0000	2.0000	0.0000	58.0000	227.0000	0.0000	2.0000	18.0000	4.0000	0.0000	70.0000	544.0000	0.0000	2.0000	8.0000	44.0000
biochar_5545	10782	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	274.0000	117.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	187.0000	34.0000	12.0000	8.0000	1087.0000	204.0000	0.0000	0.0000	259.0000	10.0000	4.0000	802.0000	858.0000	0.0000	0.0000	57.0000	27.0000
biochar_5547	10779	0.0000	0.0000	12.0000	52.0000	3.0000	0.0000	58.0000	31.0000	0.0000	2.0000	15.0000	135.0000	0.0000	0.0000	120.0000	145.0000	0.0000	0.0000	26.0000	100.0000	0.0000	0.0000	44.0000	0.0000	2.0000	89.0000	20.0000	0.0000	0.0000	155.0000	41.0000
biochar_5551	10771	2.0000	2.0000	224.0000	659.0000	0.0000	9.0000	57.0000	264.0000	0.0000	0.0000	50.0000	672.0000	0.0000	7.0000	170.0000	256.0000	1.0000	0.0000	76.0000	219.0000	2.0000	1.0000	68.0000	1.0000	47.0000	39.0000	444.0000	0.0000	0.0000	89.0000	98.0000
biochar_5552	10770	10.0000	16.0000	1347.0000	5419.0000	12.0000	26.0000	959.0000	6490.0000	0.0000	20.0000	254.0000	5409.0000	12.0000	26.0000	1184.0000	5577.0000	30.0000	22.0000	2106.0000	4264.0000	8.0000	20.0000	1186.0000	14.0000	21.0000	941.0000	3454.0000	14.0000	34.0000	1557.0000	6437.0000
biochar_5553	10768	0.0000	0.0000	7.0000	25.0000	0.0000	0.0000	10.0000	53.0000	0.0000	0.0000	0.0000	78.0000	0.0000	0.0000	17.0000	52.0000	0.0000	0.0000	7.0000	48.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	75.0000	0.0000	0.0000	1.0000	429.0000
biochar_5554	10766	0.0000	0.0000	39.0000	106.0000	0.0000	0.0000	13.0000	77.0000	0.0000	2.0000	5.0000	130.0000	0.0000	0.0000	29.0000	214.0000	0.0000	0.0000	39.0000	119.0000	0.0000	0.0000	34.0000	4.0000	0.0000	16.0000	92.0000	0.0000	2.0000	41.0000	109.0000
biochar_5556	10764	2.0000	0.0000	507.0000	35.0000	6.0000	0.0000	190.0000	22.0000	6.0000	0.0000	50.0000	30.0000	0.0000	4.0000	269.0000	12.0000	4.0000	0.0000	487.0000	40.0000	10.0000	0.0000	487.0000	6.0000	0.0000	221.0000	39.0000	6.0000	0.0000	430.0000	70.0000
